"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"07/04/2021 10:00:00 - 07/04/2021 11:00:00","BZN|DK1","Without Sequence","54.60","",""
"07/04/2021 11:00:00 - 07/04/2021 12:00:00","BZN|DK1","Without Sequence","46.36","",""
"07/04/2021 12:00:00 - 07/04/2021 13:00:00","BZN|DK1","Without Sequence","40.26","",""
"07/04/2021 13:00:00 - 07/04/2021 14:00:00","BZN|DK1","Without Sequence","38.70","",""
"07/04/2021 14:00:00 - 07/04/2021 15:00:00","BZN|DK1","Without Sequence","38.42","",""
"07/04/2021 15:00:00 - 07/04/2021 16:00:00","BZN|DK1","Without Sequence","38.00","",""
"07/04/2021 16:00:00 - 07/04/2021 17:00:00","BZN|DK1","Without Sequence","39.03","",""
"07/04/2021 17:00:00 - 07/04/2021 18:00:00","BZN|DK1","Without Sequence","40.25","",""
"07/04/2021 18:00:00 - 07/04/2021 19:00:00","BZN|DK1","Without Sequence","46.40","",""
"07/04/2021 19:00:00 - 07/04/2021 20:00:00","BZN|DK1","Without Sequence","55.50","",""
"07/04/2021 20:00:00 - 07/04/2021 21:00:00","BZN|DK1","Without Sequence","48.11","",""
"07/04/2021 21:00:00 - 07/04/2021 22:00:00","BZN|DK1","Without Sequence","42.14","",""
"07/04/2021 22:00:00 - 07/04/2021 23:00:00","BZN|DK1","Without Sequence","40.93","",""
"07/04/2021 23:00:00 - 08/04/2021 00:00:00","BZN|DK1","Without Sequence","37.82","",""
"08/04/2021 00:00:00 - 08/04/2021 01:00:00","BZN|DK1","Without Sequence","38.60","",""
"08/04/2021 01:00:00 - 08/04/2021 02:00:00","BZN|DK1","Without Sequence","37.08","",""
"08/04/2021 02:00:00 - 08/04/2021 03:00:00","BZN|DK1","Without Sequence","36.85","",""
"08/04/2021 03:00:00 - 08/04/2021 04:00:00","BZN|DK1","Without Sequence","38.97","",""
"08/04/2021 04:00:00 - 08/04/2021 05:00:00","BZN|DK1","Without Sequence","38.94","",""
"08/04/2021 05:00:00 - 08/04/2021 06:00:00","BZN|DK1","Without Sequence","40.31","",""
"08/04/2021 06:00:00 - 08/04/2021 07:00:00","BZN|DK1","Without Sequence","59.49","",""
"08/04/2021 07:00:00 - 08/04/2021 08:00:00","BZN|DK1","Without Sequence","79.86","",""
"08/04/2021 08:00:00 - 08/04/2021 09:00:00","BZN|DK1","Without Sequence","99.26","",""
"08/04/2021 09:00:00 - 08/04/2021 10:00:00","BZN|DK1","Without Sequence","66.49","",""
"08/04/2021 10:00:00 - 08/04/2021 11:00:00","BZN|DK1","Without Sequence","47.90","",""
"08/04/2021 11:00:00 - 08/04/2021 12:00:00","BZN|DK1","Without Sequence","47.20","",""
"08/04/2021 12:00:00 - 08/04/2021 13:00:00","BZN|DK1","Without Sequence","47.19","",""
"08/04/2021 13:00:00 - 08/04/2021 14:00:00","BZN|DK1","Without Sequence","41.17","",""
"08/04/2021 14:00:00 - 08/04/2021 15:00:00","BZN|DK1","Without Sequence","39.99","",""
"08/04/2021 15:00:00 - 08/04/2021 16:00:00","BZN|DK1","Without Sequence","38.87","",""
"08/04/2021 16:00:00 - 08/04/2021 17:00:00","BZN|DK1","Without Sequence","38.09","",""
"08/04/2021 17:00:00 - 08/04/2021 18:00:00","BZN|DK1","Without Sequence","39.97","",""
"08/04/2021 18:00:00 - 08/04/2021 19:00:00","BZN|DK1","Without Sequence","40.08","",""
"08/04/2021 19:00:00 - 08/04/2021 20:00:00","BZN|DK1","Without Sequence","40.36","",""
"08/04/2021 20:00:00 - 08/04/2021 21:00:00","BZN|DK1","Without Sequence","39.38","",""
"08/04/2021 21:00:00 - 08/04/2021 22:00:00","BZN|DK1","Without Sequence","37.02","",""
"08/04/2021 22:00:00 - 08/04/2021 23:00:00","BZN|DK1","Without Sequence","20.47","",""
"08/04/2021 23:00:00 - 09/04/2021 00:00:00","BZN|DK1","Without Sequence","18.27","",""
"09/04/2021 00:00:00 - 09/04/2021 01:00:00","BZN|DK1","Without Sequence","17.71","",""
"09/04/2021 01:00:00 - 09/04/2021 02:00:00","BZN|DK1","Without Sequence","15.29","",""
"09/04/2021 02:00:00 - 09/04/2021 03:00:00","BZN|DK1","Without Sequence","14.46","",""
"09/04/2021 03:00:00 - 09/04/2021 04:00:00","BZN|DK1","Without Sequence","14.32","",""
"09/04/2021 04:00:00 - 09/04/2021 05:00:00","BZN|DK1","Without Sequence","14.68","",""
"09/04/2021 05:00:00 - 09/04/2021 06:00:00","BZN|DK1","Without Sequence","17.01","",""
"09/04/2021 06:00:00 - 09/04/2021 07:00:00","BZN|DK1","Without Sequence","19.42","",""
"09/04/2021 07:00:00 - 09/04/2021 08:00:00","BZN|DK1","Without Sequence","24.95","",""
"09/04/2021 08:00:00 - 09/04/2021 09:00:00","BZN|DK1","Without Sequence","36.71","",""
"09/04/2021 09:00:00 - 09/04/2021 10:00:00","BZN|DK1","Without Sequence","30.18","",""
"09/04/2021 10:00:00 - 09/04/2021 11:00:00","BZN|DK1","Without Sequence","22.56","",""
"09/04/2021 11:00:00 - 09/04/2021 12:00:00","BZN|DK1","Without Sequence","20.23","",""
"09/04/2021 12:00:00 - 09/04/2021 13:00:00","BZN|DK1","Without Sequence","19.34","",""
"09/04/2021 13:00:00 - 09/04/2021 14:00:00","BZN|DK1","Without Sequence","18.54","",""
"09/04/2021 14:00:00 - 09/04/2021 15:00:00","BZN|DK1","Without Sequence","16.46","",""
"09/04/2021 15:00:00 - 09/04/2021 16:00:00","BZN|DK1","Without Sequence","15.64","",""
"09/04/2021 16:00:00 - 09/04/2021 17:00:00","BZN|DK1","Without Sequence","16.51","",""
"09/04/2021 17:00:00 - 09/04/2021 18:00:00","BZN|DK1","Without Sequence","18.44","",""
"09/04/2021 18:00:00 - 09/04/2021 19:00:00","BZN|DK1","Without Sequence","20.97","",""
"09/04/2021 19:00:00 - 09/04/2021 20:00:00","BZN|DK1","Without Sequence","36.00","",""
"09/04/2021 20:00:00 - 09/04/2021 21:00:00","BZN|DK1","Without Sequence","39.06","",""
"09/04/2021 21:00:00 - 09/04/2021 22:00:00","BZN|DK1","Without Sequence","39.32","",""
"09/04/2021 22:00:00 - 09/04/2021 23:00:00","BZN|DK1","Without Sequence","39.55","",""
"09/04/2021 23:00:00 - 10/04/2021 00:00:00","BZN|DK1","Without Sequence","39.08","",""
"10/04/2021 00:00:00 - 10/04/2021 01:00:00","BZN|DK1","Without Sequence","39.10","",""
"10/04/2021 01:00:00 - 10/04/2021 02:00:00","BZN|DK1","Without Sequence","37.49","",""
"10/04/2021 02:00:00 - 10/04/2021 03:00:00","BZN|DK1","Without Sequence","38.33","",""
"10/04/2021 03:00:00 - 10/04/2021 04:00:00","BZN|DK1","Without Sequence","40.17","",""
"10/04/2021 04:00:00 - 10/04/2021 05:00:00","BZN|DK1","Without Sequence","40.67","",""
"10/04/2021 05:00:00 - 10/04/2021 06:00:00","BZN|DK1","Without Sequence","41.38","",""
"10/04/2021 06:00:00 - 10/04/2021 07:00:00","BZN|DK1","Without Sequence","42.25","",""
"10/04/2021 07:00:00 - 10/04/2021 08:00:00","BZN|DK1","Without Sequence","56.88","",""
"10/04/2021 08:00:00 - 10/04/2021 09:00:00","BZN|DK1","Without Sequence","66.20","",""
"10/04/2021 09:00:00 - 10/04/2021 10:00:00","BZN|DK1","Without Sequence","69.19","",""
"10/04/2021 10:00:00 - 10/04/2021 11:00:00","BZN|DK1","Without Sequence","59.44","",""
"10/04/2021 11:00:00 - 10/04/2021 12:00:00","BZN|DK1","Without Sequence","59.46","",""
"10/04/2021 12:00:00 - 10/04/2021 13:00:00","BZN|DK1","Without Sequence","58.52","",""
"10/04/2021 13:00:00 - 10/04/2021 14:00:00","BZN|DK1","Without Sequence","52.50","",""
"10/04/2021 14:00:00 - 10/04/2021 15:00:00","BZN|DK1","Without Sequence","50.08","",""
"10/04/2021 15:00:00 - 10/04/2021 16:00:00","BZN|DK1","Without Sequence","50.01","",""
"10/04/2021 16:00:00 - 10/04/2021 17:00:00","BZN|DK1","Without Sequence","52.04","",""
"10/04/2021 17:00:00 - 10/04/2021 18:00:00","BZN|DK1","Without Sequence","59.84","",""
"10/04/2021 18:00:00 - 10/04/2021 19:00:00","BZN|DK1","Without Sequence","65.70","",""
"10/04/2021 19:00:00 - 10/04/2021 20:00:00","BZN|DK1","Without Sequence","69.24","",""
"10/04/2021 20:00:00 - 10/04/2021 21:00:00","BZN|DK1","Without Sequence","68.92","",""
"10/04/2021 21:00:00 - 10/04/2021 22:00:00","BZN|DK1","Without Sequence","61.56","",""
"10/04/2021 22:00:00 - 10/04/2021 23:00:00","BZN|DK1","Without Sequence","54.15","",""
"10/04/2021 23:00:00 - 11/04/2021 00:00:00","BZN|DK1","Without Sequence","48.42","",""
"11/04/2021 00:00:00 - 11/04/2021 01:00:00","BZN|DK1","Without Sequence","50.44","",""
"11/04/2021 01:00:00 - 11/04/2021 02:00:00","BZN|DK1","Without Sequence","45.22","",""
"11/04/2021 02:00:00 - 11/04/2021 03:00:00","BZN|DK1","Without Sequence","42.42","",""
"11/04/2021 03:00:00 - 11/04/2021 04:00:00","BZN|DK1","Without Sequence","45.04","",""
"11/04/2021 04:00:00 - 11/04/2021 05:00:00","BZN|DK1","Without Sequence","44.69","",""
"11/04/2021 05:00:00 - 11/04/2021 06:00:00","BZN|DK1","Without Sequence","41.98","",""
"11/04/2021 06:00:00 - 11/04/2021 07:00:00","BZN|DK1","Without Sequence","42.84","",""
"11/04/2021 07:00:00 - 11/04/2021 08:00:00","BZN|DK1","Without Sequence","41.88","",""
"11/04/2021 08:00:00 - 11/04/2021 09:00:00","BZN|DK1","Without Sequence","45.64","",""
"11/04/2021 09:00:00 - 11/04/2021 10:00:00","BZN|DK1","Without Sequence","46.38","",""
"11/04/2021 10:00:00 - 11/04/2021 11:00:00","BZN|DK1","Without Sequence","45.92","",""
"11/04/2021 11:00:00 - 11/04/2021 12:00:00","BZN|DK1","Without Sequence","47.76","",""
"11/04/2021 12:00:00 - 11/04/2021 13:00:00","BZN|DK1","Without Sequence","45.66","",""
"11/04/2021 13:00:00 - 11/04/2021 14:00:00","BZN|DK1","Without Sequence","43.40","",""
"11/04/2021 14:00:00 - 11/04/2021 15:00:00","BZN|DK1","Without Sequence","41.92","",""
"11/04/2021 15:00:00 - 11/04/2021 16:00:00","BZN|DK1","Without Sequence","41.29","",""
"11/04/2021 16:00:00 - 11/04/2021 17:00:00","BZN|DK1","Without Sequence","42.00","",""
"11/04/2021 17:00:00 - 11/04/2021 18:00:00","BZN|DK1","Without Sequence","44.36","",""
"11/04/2021 18:00:00 - 11/04/2021 19:00:00","BZN|DK1","Without Sequence","48.20","",""
"11/04/2021 19:00:00 - 11/04/2021 20:00:00","BZN|DK1","Without Sequence","60.55","",""
"11/04/2021 20:00:00 - 11/04/2021 21:00:00","BZN|DK1","Without Sequence","67.24","",""
"11/04/2021 21:00:00 - 11/04/2021 22:00:00","BZN|DK1","Without Sequence","67.20","",""
"11/04/2021 22:00:00 - 11/04/2021 23:00:00","BZN|DK1","Without Sequence","59.09","",""
"11/04/2021 23:00:00 - 12/04/2021 00:00:00","BZN|DK1","Without Sequence","50.30","",""
"12/04/2021 00:00:00 - 12/04/2021 01:00:00","BZN|DK1","Without Sequence","20.82","",""
"12/04/2021 01:00:00 - 12/04/2021 02:00:00","BZN|DK1","Without Sequence","41.86","",""
"12/04/2021 02:00:00 - 12/04/2021 03:00:00","BZN|DK1","Without Sequence","41.73","",""
"12/04/2021 03:00:00 - 12/04/2021 04:00:00","BZN|DK1","Without Sequence","41.15","",""
"12/04/2021 04:00:00 - 12/04/2021 05:00:00","BZN|DK1","Without Sequence","41.52","",""
"12/04/2021 05:00:00 - 12/04/2021 06:00:00","BZN|DK1","Without Sequence","37.97","",""
"12/04/2021 06:00:00 - 12/04/2021 07:00:00","BZN|DK1","Without Sequence","41.62","",""
"12/04/2021 07:00:00 - 12/04/2021 08:00:00","BZN|DK1","Without Sequence","54.16","",""
"12/04/2021 08:00:00 - 12/04/2021 09:00:00","BZN|DK1","Without Sequence","63.31","",""
"12/04/2021 09:00:00 - 12/04/2021 10:00:00","BZN|DK1","Without Sequence","63.20","",""
"12/04/2021 10:00:00 - 12/04/2021 11:00:00","BZN|DK1","Without Sequence","50.12","",""
"12/04/2021 11:00:00 - 12/04/2021 12:00:00","BZN|DK1","Without Sequence","48.12","",""
"12/04/2021 12:00:00 - 12/04/2021 13:00:00","BZN|DK1","Without Sequence","45.57","",""
"12/04/2021 13:00:00 - 12/04/2021 14:00:00","BZN|DK1","Without Sequence","40.26","",""
"12/04/2021 14:00:00 - 12/04/2021 15:00:00","BZN|DK1","Without Sequence","39.09","",""
"12/04/2021 15:00:00 - 12/04/2021 16:00:00","BZN|DK1","Without Sequence","38.94","",""
"12/04/2021 16:00:00 - 12/04/2021 17:00:00","BZN|DK1","Without Sequence","40.71","",""
"12/04/2021 17:00:00 - 12/04/2021 18:00:00","BZN|DK1","Without Sequence","44.70","",""
"12/04/2021 18:00:00 - 12/04/2021 19:00:00","BZN|DK1","Without Sequence","46.07","",""
"12/04/2021 19:00:00 - 12/04/2021 20:00:00","BZN|DK1","Without Sequence","50.04","",""
"12/04/2021 20:00:00 - 12/04/2021 21:00:00","BZN|DK1","Without Sequence","46.95","",""
"12/04/2021 21:00:00 - 12/04/2021 22:00:00","BZN|DK1","Without Sequence","55.12","",""
"12/04/2021 22:00:00 - 12/04/2021 23:00:00","BZN|DK1","Without Sequence","39.51","",""
"12/04/2021 23:00:00 - 13/04/2021 00:00:00","BZN|DK1","Without Sequence","37.38","",""
"13/04/2021 00:00:00 - 13/04/2021 01:00:00","BZN|DK1","Without Sequence","41.96","",""
"13/04/2021 01:00:00 - 13/04/2021 02:00:00","BZN|DK1","Without Sequence","40.09","",""
"13/04/2021 02:00:00 - 13/04/2021 03:00:00","BZN|DK1","Without Sequence","38.89","",""
"13/04/2021 03:00:00 - 13/04/2021 04:00:00","BZN|DK1","Without Sequence","38.82","",""
"13/04/2021 04:00:00 - 13/04/2021 05:00:00","BZN|DK1","Without Sequence","36.63","",""
"13/04/2021 05:00:00 - 13/04/2021 06:00:00","BZN|DK1","Without Sequence","32.55","",""
"13/04/2021 06:00:00 - 13/04/2021 07:00:00","BZN|DK1","Without Sequence","58.00","",""
"13/04/2021 07:00:00 - 13/04/2021 08:00:00","BZN|DK1","Without Sequence","72.97","",""
"13/04/2021 08:00:00 - 13/04/2021 09:00:00","BZN|DK1","Without Sequence","75.12","",""
"13/04/2021 09:00:00 - 13/04/2021 10:00:00","BZN|DK1","Without Sequence","51.47","",""
"13/04/2021 10:00:00 - 13/04/2021 11:00:00","BZN|DK1","Without Sequence","45.77","",""
"13/04/2021 11:00:00 - 13/04/2021 12:00:00","BZN|DK1","Without Sequence","45.40","",""
"13/04/2021 12:00:00 - 13/04/2021 13:00:00","BZN|DK1","Without Sequence","42.90","",""
"13/04/2021 13:00:00 - 13/04/2021 14:00:00","BZN|DK1","Without Sequence","42.71","",""
"13/04/2021 14:00:00 - 13/04/2021 15:00:00","BZN|DK1","Without Sequence","41.26","",""
"13/04/2021 15:00:00 - 13/04/2021 16:00:00","BZN|DK1","Without Sequence","41.71","",""
"13/04/2021 16:00:00 - 13/04/2021 17:00:00","BZN|DK1","Without Sequence","41.78","",""
"13/04/2021 17:00:00 - 13/04/2021 18:00:00","BZN|DK1","Without Sequence","46.45","",""
"13/04/2021 18:00:00 - 13/04/2021 19:00:00","BZN|DK1","Without Sequence","54.09","",""
"13/04/2021 19:00:00 - 13/04/2021 20:00:00","BZN|DK1","Without Sequence","58.03","",""
"13/04/2021 20:00:00 - 13/04/2021 21:00:00","BZN|DK1","Without Sequence","68.22","",""
"13/04/2021 21:00:00 - 13/04/2021 22:00:00","BZN|DK1","Without Sequence","63.60","",""
"13/04/2021 22:00:00 - 13/04/2021 23:00:00","BZN|DK1","Without Sequence","58.88","",""
"13/04/2021 23:00:00 - 14/04/2021 00:00:00","BZN|DK1","Without Sequence","43.53","",""
"14/04/2021 00:00:00 - 14/04/2021 01:00:00","BZN|DK1","Without Sequence","44.23","",""
"14/04/2021 01:00:00 - 14/04/2021 02:00:00","BZN|DK1","Without Sequence","44.19","",""
"14/04/2021 02:00:00 - 14/04/2021 03:00:00","BZN|DK1","Without Sequence","44.34","",""
"14/04/2021 03:00:00 - 14/04/2021 04:00:00","BZN|DK1","Without Sequence","45.15","",""
"14/04/2021 04:00:00 - 14/04/2021 05:00:00","BZN|DK1","Without Sequence","51.49","",""
"14/04/2021 05:00:00 - 14/04/2021 06:00:00","BZN|DK1","Without Sequence","52.08","",""
"14/04/2021 06:00:00 - 14/04/2021 07:00:00","BZN|DK1","Without Sequence","76.32","",""
"14/04/2021 07:00:00 - 14/04/2021 08:00:00","BZN|DK1","Without Sequence","118.52","",""
"14/04/2021 08:00:00 - 14/04/2021 09:00:00","BZN|DK1","Without Sequence","125.00","",""
"14/04/2021 09:00:00 - 14/04/2021 10:00:00","BZN|DK1","Without Sequence","75.54","",""
"14/04/2021 10:00:00 - 14/04/2021 11:00:00","BZN|DK1","Without Sequence","62.62","",""
"14/04/2021 11:00:00 - 14/04/2021 12:00:00","BZN|DK1","Without Sequence","62.08","",""
"14/04/2021 12:00:00 - 14/04/2021 13:00:00","BZN|DK1","Without Sequence","58.29","",""
"14/04/2021 13:00:00 - 14/04/2021 14:00:00","BZN|DK1","Without Sequence","54.90","",""
"14/04/2021 14:00:00 - 14/04/2021 15:00:00","BZN|DK1","Without Sequence","50.62","",""
"14/04/2021 15:00:00 - 14/04/2021 16:00:00","BZN|DK1","Without Sequence","51.52","",""
"14/04/2021 16:00:00 - 14/04/2021 17:00:00","BZN|DK1","Without Sequence","50.78","",""
"14/04/2021 17:00:00 - 14/04/2021 18:00:00","BZN|DK1","Without Sequence","61.32","",""
"14/04/2021 18:00:00 - 14/04/2021 19:00:00","BZN|DK1","Without Sequence","73.19","",""
"14/04/2021 19:00:00 - 14/04/2021 20:00:00","BZN|DK1","Without Sequence","97.45","",""
"14/04/2021 20:00:00 - 14/04/2021 21:00:00","BZN|DK1","Without Sequence","100.00","",""
"14/04/2021 21:00:00 - 14/04/2021 22:00:00","BZN|DK1","Without Sequence","85.62","",""
"14/04/2021 22:00:00 - 14/04/2021 23:00:00","BZN|DK1","Without Sequence","75.66","",""
"14/04/2021 23:00:00 - 15/04/2021 00:00:00","BZN|DK1","Without Sequence","62.05","",""
"15/04/2021 00:00:00 - 15/04/2021 01:00:00","BZN|DK1","Without Sequence","61.96","",""
"15/04/2021 01:00:00 - 15/04/2021 02:00:00","BZN|DK1","Without Sequence","57.81","",""
"15/04/2021 02:00:00 - 15/04/2021 03:00:00","BZN|DK1","Without Sequence","57.01","",""
"15/04/2021 03:00:00 - 15/04/2021 04:00:00","BZN|DK1","Without Sequence","57.50","",""
"15/04/2021 04:00:00 - 15/04/2021 05:00:00","BZN|DK1","Without Sequence","61.16","",""
"15/04/2021 05:00:00 - 15/04/2021 06:00:00","BZN|DK1","Without Sequence","65.81","",""
"15/04/2021 06:00:00 - 15/04/2021 07:00:00","BZN|DK1","Without Sequence","82.90","",""
"15/04/2021 07:00:00 - 15/04/2021 08:00:00","BZN|DK1","Without Sequence","105.05","",""
"15/04/2021 08:00:00 - 15/04/2021 09:00:00","BZN|DK1","Without Sequence","118.00","",""
"15/04/2021 09:00:00 - 15/04/2021 10:00:00","BZN|DK1","Without Sequence","77.14","",""
"15/04/2021 10:00:00 - 15/04/2021 11:00:00","BZN|DK1","Without Sequence","65.93","",""
"15/04/2021 11:00:00 - 15/04/2021 12:00:00","BZN|DK1","Without Sequence","64.10","",""
"15/04/2021 12:00:00 - 15/04/2021 13:00:00","BZN|DK1","Without Sequence","54.09","",""
"15/04/2021 13:00:00 - 15/04/2021 14:00:00","BZN|DK1","Without Sequence","50.06","",""
"15/04/2021 14:00:00 - 15/04/2021 15:00:00","BZN|DK1","Without Sequence","46.85","",""
"15/04/2021 15:00:00 - 15/04/2021 16:00:00","BZN|DK1","Without Sequence","46.58","",""
"15/04/2021 16:00:00 - 15/04/2021 17:00:00","BZN|DK1","Without Sequence","48.35","",""
"15/04/2021 17:00:00 - 15/04/2021 18:00:00","BZN|DK1","Without Sequence","51.00","",""
"15/04/2021 18:00:00 - 15/04/2021 19:00:00","BZN|DK1","Without Sequence","62.44","",""
"15/04/2021 19:00:00 - 15/04/2021 20:00:00","BZN|DK1","Without Sequence","77.82","",""
"15/04/2021 20:00:00 - 15/04/2021 21:00:00","BZN|DK1","Without Sequence","76.41","",""
"15/04/2021 21:00:00 - 15/04/2021 22:00:00","BZN|DK1","Without Sequence","57.70","",""
"15/04/2021 22:00:00 - 15/04/2021 23:00:00","BZN|DK1","Without Sequence","50.92","",""
"15/04/2021 23:00:00 - 16/04/2021 00:00:00","BZN|DK1","Without Sequence","50.30","",""
"16/04/2021 00:00:00 - 16/04/2021 01:00:00","BZN|DK1","Without Sequence","49.27","",""
"16/04/2021 01:00:00 - 16/04/2021 02:00:00","BZN|DK1","Without Sequence","50.00","",""
"16/04/2021 02:00:00 - 16/04/2021 03:00:00","BZN|DK1","Without Sequence","50.37","",""
"16/04/2021 03:00:00 - 16/04/2021 04:00:00","BZN|DK1","Without Sequence","52.16","",""
"16/04/2021 04:00:00 - 16/04/2021 05:00:00","BZN|DK1","Without Sequence","52.89","",""
"16/04/2021 05:00:00 - 16/04/2021 06:00:00","BZN|DK1","Without Sequence","55.10","",""
"16/04/2021 06:00:00 - 16/04/2021 07:00:00","BZN|DK1","Without Sequence","69.27","",""
"16/04/2021 07:00:00 - 16/04/2021 08:00:00","BZN|DK1","Without Sequence","86.09","",""
"16/04/2021 08:00:00 - 16/04/2021 09:00:00","BZN|DK1","Without Sequence","96.10","",""
"16/04/2021 09:00:00 - 16/04/2021 10:00:00","BZN|DK1","Without Sequence","64.00","",""
"16/04/2021 10:00:00 - 16/04/2021 11:00:00","BZN|DK1","Without Sequence","51.59","",""
"16/04/2021 11:00:00 - 16/04/2021 12:00:00","BZN|DK1","Without Sequence","50.50","",""
"16/04/2021 12:00:00 - 16/04/2021 13:00:00","BZN|DK1","Without Sequence","49.47","",""
"16/04/2021 13:00:00 - 16/04/2021 14:00:00","BZN|DK1","Without Sequence","49.51","",""
"16/04/2021 14:00:00 - 16/04/2021 15:00:00","BZN|DK1","Without Sequence","46.99","",""
"16/04/2021 15:00:00 - 16/04/2021 16:00:00","BZN|DK1","Without Sequence","45.96","",""
"16/04/2021 16:00:00 - 16/04/2021 17:00:00","BZN|DK1","Without Sequence","46.20","",""
"16/04/2021 17:00:00 - 16/04/2021 18:00:00","BZN|DK1","Without Sequence","48.40","",""
"16/04/2021 18:00:00 - 16/04/2021 19:00:00","BZN|DK1","Without Sequence","50.10","",""
"16/04/2021 19:00:00 - 16/04/2021 20:00:00","BZN|DK1","Without Sequence","54.13","",""
"16/04/2021 20:00:00 - 16/04/2021 21:00:00","BZN|DK1","Without Sequence","48.33","",""
"16/04/2021 21:00:00 - 16/04/2021 22:00:00","BZN|DK1","Without Sequence","54.08","",""
"16/04/2021 22:00:00 - 16/04/2021 23:00:00","BZN|DK1","Without Sequence","49.53","",""
"16/04/2021 23:00:00 - 17/04/2021 00:00:00","BZN|DK1","Without Sequence","48.40","",""
"17/04/2021 00:00:00 - 17/04/2021 01:00:00","BZN|DK1","Without Sequence","64.70","",""
"17/04/2021 01:00:00 - 17/04/2021 02:00:00","BZN|DK1","Without Sequence","52.83","",""
"17/04/2021 02:00:00 - 17/04/2021 03:00:00","BZN|DK1","Without Sequence","55.73","",""
"17/04/2021 03:00:00 - 17/04/2021 04:00:00","BZN|DK1","Without Sequence","54.91","",""
"17/04/2021 04:00:00 - 17/04/2021 05:00:00","BZN|DK1","Without Sequence","55.48","",""
"17/04/2021 05:00:00 - 17/04/2021 06:00:00","BZN|DK1","Without Sequence","57.14","",""
"17/04/2021 06:00:00 - 17/04/2021 07:00:00","BZN|DK1","Without Sequence","64.75","",""
"17/04/2021 07:00:00 - 17/04/2021 08:00:00","BZN|DK1","Without Sequence","64.75","",""
"17/04/2021 08:00:00 - 17/04/2021 09:00:00","BZN|DK1","Without Sequence","73.18","",""
"17/04/2021 09:00:00 - 17/04/2021 10:00:00","BZN|DK1","Without Sequence","64.72","",""
"17/04/2021 10:00:00 - 17/04/2021 11:00:00","BZN|DK1","Without Sequence","54.99","",""
"17/04/2021 11:00:00 - 17/04/2021 12:00:00","BZN|DK1","Without Sequence","52.74","",""
"17/04/2021 12:00:00 - 17/04/2021 13:00:00","BZN|DK1","Without Sequence","49.75","",""
"17/04/2021 13:00:00 - 17/04/2021 14:00:00","BZN|DK1","Without Sequence","47.91","",""
"17/04/2021 14:00:00 - 17/04/2021 15:00:00","BZN|DK1","Without Sequence","48.32","",""
"17/04/2021 15:00:00 - 17/04/2021 16:00:00","BZN|DK1","Without Sequence","48.37","",""
"17/04/2021 16:00:00 - 17/04/2021 17:00:00","BZN|DK1","Without Sequence","47.18","",""
"17/04/2021 17:00:00 - 17/04/2021 18:00:00","BZN|DK1","Without Sequence","53.37","",""
"17/04/2021 18:00:00 - 17/04/2021 19:00:00","BZN|DK1","Without Sequence","59.98","",""
"17/04/2021 19:00:00 - 17/04/2021 20:00:00","BZN|DK1","Without Sequence","74.48","",""
"17/04/2021 20:00:00 - 17/04/2021 21:00:00","BZN|DK1","Without Sequence","78.47","",""
"17/04/2021 21:00:00 - 17/04/2021 22:00:00","BZN|DK1","Without Sequence","66.26","",""
"17/04/2021 22:00:00 - 17/04/2021 23:00:00","BZN|DK1","Without Sequence","64.80","",""
"17/04/2021 23:00:00 - 18/04/2021 00:00:00","BZN|DK1","Without Sequence","57.63","",""
"18/04/2021 00:00:00 - 18/04/2021 01:00:00","BZN|DK1","Without Sequence","64.48","",""
"18/04/2021 01:00:00 - 18/04/2021 02:00:00","BZN|DK1","Without Sequence","62.55","",""
"18/04/2021 02:00:00 - 18/04/2021 03:00:00","BZN|DK1","Without Sequence","62.17","",""
"18/04/2021 03:00:00 - 18/04/2021 04:00:00","BZN|DK1","Without Sequence","62.10","",""
"18/04/2021 04:00:00 - 18/04/2021 05:00:00","BZN|DK1","Without Sequence","61.02","",""
"18/04/2021 05:00:00 - 18/04/2021 06:00:00","BZN|DK1","Without Sequence","60.57","",""
"18/04/2021 06:00:00 - 18/04/2021 07:00:00","BZN|DK1","Without Sequence","60.54","",""
"18/04/2021 07:00:00 - 18/04/2021 08:00:00","BZN|DK1","Without Sequence","62.62","",""
"18/04/2021 08:00:00 - 18/04/2021 09:00:00","BZN|DK1","Without Sequence","64.52","",""
"18/04/2021 09:00:00 - 18/04/2021 10:00:00","BZN|DK1","Without Sequence","63.57","",""
"18/04/2021 10:00:00 - 18/04/2021 11:00:00","BZN|DK1","Without Sequence","59.91","",""
"18/04/2021 11:00:00 - 18/04/2021 12:00:00","BZN|DK1","Without Sequence","55.56","",""
"18/04/2021 12:00:00 - 18/04/2021 13:00:00","BZN|DK1","Without Sequence","55.00","",""
"18/04/2021 13:00:00 - 18/04/2021 14:00:00","BZN|DK1","Without Sequence","50.70","",""
"18/04/2021 14:00:00 - 18/04/2021 15:00:00","BZN|DK1","Without Sequence","48.68","",""
"18/04/2021 15:00:00 - 18/04/2021 16:00:00","BZN|DK1","Without Sequence","48.14","",""
"18/04/2021 16:00:00 - 18/04/2021 17:00:00","BZN|DK1","Without Sequence","49.54","",""
"18/04/2021 17:00:00 - 18/04/2021 18:00:00","BZN|DK1","Without Sequence","54.55","",""
"18/04/2021 18:00:00 - 18/04/2021 19:00:00","BZN|DK1","Without Sequence","64.99","",""
