"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/04/2025 10:30:00 - 06/04/2025 10:45:00","BZN|DK1","Without Sequence","-0.09","",""
"06/04/2025 10:45:00 - 06/04/2025 11:00:00","BZN|DK1","Without Sequence","-0.09","",""
"06/04/2025 11:00:00 - 06/04/2025 11:15:00","BZN|DK1","Without Sequence","-5.09","",""
"06/04/2025 11:15:00 - 06/04/2025 11:30:00","BZN|DK1","Without Sequence","-5.09","",""
"06/04/2025 11:30:00 - 06/04/2025 11:45:00","BZN|DK1","Without Sequence","-5.09","",""
"06/04/2025 11:45:00 - 06/04/2025 12:00:00","BZN|DK1","Without Sequence","-5.09","",""
"06/04/2025 12:00:00 - 06/04/2025 12:15:00","BZN|DK1","Without Sequence","-4.00","",""
"06/04/2025 12:15:00 - 06/04/2025 12:30:00","BZN|DK1","Without Sequence","-4.00","",""
"06/04/2025 12:30:00 - 06/04/2025 12:45:00","BZN|DK1","Without Sequence","-4.00","",""
"06/04/2025 12:45:00 - 06/04/2025 13:00:00","BZN|DK1","Without Sequence","-4.00","",""
"06/04/2025 13:00:00 - 06/04/2025 13:15:00","BZN|DK1","Without Sequence","-4.01","",""
"06/04/2025 13:15:00 - 06/04/2025 13:30:00","BZN|DK1","Without Sequence","-4.01","",""
"06/04/2025 13:30:00 - 06/04/2025 13:45:00","BZN|DK1","Without Sequence","-4.01","",""
"06/04/2025 13:45:00 - 06/04/2025 14:00:00","BZN|DK1","Without Sequence","-4.01","",""
"06/04/2025 14:00:00 - 06/04/2025 14:15:00","BZN|DK1","Without Sequence","-17.51","",""
"06/04/2025 14:15:00 - 06/04/2025 14:30:00","BZN|DK1","Without Sequence","-17.51","",""
"06/04/2025 14:30:00 - 06/04/2025 14:45:00","BZN|DK1","Without Sequence","-17.51","",""
"06/04/2025 14:45:00 - 06/04/2025 15:00:00","BZN|DK1","Without Sequence","-17.51","",""
"06/04/2025 15:00:00 - 06/04/2025 15:15:00","BZN|DK1","Without Sequence","-30.10","",""
"06/04/2025 15:15:00 - 06/04/2025 15:30:00","BZN|DK1","Without Sequence","-30.10","",""
"06/04/2025 15:30:00 - 06/04/2025 15:45:00","BZN|DK1","Without Sequence","-30.10","",""
"06/04/2025 15:45:00 - 06/04/2025 16:00:00","BZN|DK1","Without Sequence","-30.10","",""
"06/04/2025 16:00:00 - 06/04/2025 16:15:00","BZN|DK1","Without Sequence","-14.96","",""
"06/04/2025 16:15:00 - 06/04/2025 16:30:00","BZN|DK1","Without Sequence","-14.96","",""
"06/04/2025 16:30:00 - 06/04/2025 16:45:00","BZN|DK1","Without Sequence","-14.96","",""
"06/04/2025 16:45:00 - 06/04/2025 17:00:00","BZN|DK1","Without Sequence","-14.96","",""
"06/04/2025 17:00:00 - 06/04/2025 17:15:00","BZN|DK1","Without Sequence","1.76","",""
"06/04/2025 17:15:00 - 06/04/2025 17:30:00","BZN|DK1","Without Sequence","1.76","",""
"06/04/2025 17:30:00 - 06/04/2025 17:45:00","BZN|DK1","Without Sequence","1.76","",""
"06/04/2025 17:45:00 - 06/04/2025 18:00:00","BZN|DK1","Without Sequence","1.76","",""
"06/04/2025 18:00:00 - 06/04/2025 18:15:00","BZN|DK1","Without Sequence","112.41","",""
"06/04/2025 18:15:00 - 06/04/2025 18:30:00","BZN|DK1","Without Sequence","112.41","",""
"06/04/2025 18:30:00 - 06/04/2025 18:45:00","BZN|DK1","Without Sequence","112.41","",""
"06/04/2025 18:45:00 - 06/04/2025 19:00:00","BZN|DK1","Without Sequence","112.41","",""
"06/04/2025 19:00:00 - 06/04/2025 19:15:00","BZN|DK1","Without Sequence","131.56","",""
"06/04/2025 19:15:00 - 06/04/2025 19:30:00","BZN|DK1","Without Sequence","131.56","",""
"06/04/2025 19:30:00 - 06/04/2025 19:45:00","BZN|DK1","Without Sequence","131.56","",""
"06/04/2025 19:45:00 - 06/04/2025 20:00:00","BZN|DK1","Without Sequence","131.56","",""
"06/04/2025 20:00:00 - 06/04/2025 20:15:00","BZN|DK1","Without Sequence","128.01","",""
"06/04/2025 20:15:00 - 06/04/2025 20:30:00","BZN|DK1","Without Sequence","128.01","",""
"06/04/2025 20:30:00 - 06/04/2025 20:45:00","BZN|DK1","Without Sequence","128.01","",""
"06/04/2025 20:45:00 - 06/04/2025 21:00:00","BZN|DK1","Without Sequence","128.01","",""
"06/04/2025 21:00:00 - 06/04/2025 21:15:00","BZN|DK1","Without Sequence","119.67","",""
"06/04/2025 21:15:00 - 06/04/2025 21:30:00","BZN|DK1","Without Sequence","119.67","",""
"06/04/2025 21:30:00 - 06/04/2025 21:45:00","BZN|DK1","Without Sequence","119.67","",""
"06/04/2025 21:45:00 - 06/04/2025 22:00:00","BZN|DK1","Without Sequence","119.67","",""
"06/04/2025 22:00:00 - 06/04/2025 22:15:00","BZN|DK1","Without Sequence","108.19","",""
"06/04/2025 22:15:00 - 06/04/2025 22:30:00","BZN|DK1","Without Sequence","108.19","",""
"06/04/2025 22:30:00 - 06/04/2025 22:45:00","BZN|DK1","Without Sequence","108.19","",""
"06/04/2025 22:45:00 - 06/04/2025 23:00:00","BZN|DK1","Without Sequence","108.19","",""
"06/04/2025 23:00:00 - 06/04/2025 23:15:00","BZN|DK1","Without Sequence","97.38","",""
"06/04/2025 23:15:00 - 06/04/2025 23:30:00","BZN|DK1","Without Sequence","97.38","",""
"06/04/2025 23:30:00 - 06/04/2025 23:45:00","BZN|DK1","Without Sequence","97.38","",""
"06/04/2025 23:45:00 - 07/04/2025 00:00:00","BZN|DK1","Without Sequence","97.38","",""
"07/04/2025 00:00:00 - 07/04/2025 00:15:00","BZN|DK1","Without Sequence","83.64","",""
"07/04/2025 00:15:00 - 07/04/2025 00:30:00","BZN|DK1","Without Sequence","83.64","",""
"07/04/2025 00:30:00 - 07/04/2025 00:45:00","BZN|DK1","Without Sequence","83.64","",""
"07/04/2025 00:45:00 - 07/04/2025 01:00:00","BZN|DK1","Without Sequence","83.64","",""
"07/04/2025 01:00:00 - 07/04/2025 01:15:00","BZN|DK1","Without Sequence","81.66","",""
"07/04/2025 01:15:00 - 07/04/2025 01:30:00","BZN|DK1","Without Sequence","81.66","",""
"07/04/2025 01:30:00 - 07/04/2025 01:45:00","BZN|DK1","Without Sequence","81.66","",""
"07/04/2025 01:45:00 - 07/04/2025 02:00:00","BZN|DK1","Without Sequence","81.66","",""
"07/04/2025 02:00:00 - 07/04/2025 02:15:00","BZN|DK1","Without Sequence","78.69","",""
"07/04/2025 02:15:00 - 07/04/2025 02:30:00","BZN|DK1","Without Sequence","78.69","",""
"07/04/2025 02:30:00 - 07/04/2025 02:45:00","BZN|DK1","Without Sequence","78.69","",""
"07/04/2025 02:45:00 - 07/04/2025 03:00:00","BZN|DK1","Without Sequence","78.69","",""
"07/04/2025 03:00:00 - 07/04/2025 03:15:00","BZN|DK1","Without Sequence","79.97","",""
"07/04/2025 03:15:00 - 07/04/2025 03:30:00","BZN|DK1","Without Sequence","79.97","",""
"07/04/2025 03:30:00 - 07/04/2025 03:45:00","BZN|DK1","Without Sequence","79.97","",""
"07/04/2025 03:45:00 - 07/04/2025 04:00:00","BZN|DK1","Without Sequence","79.97","",""
"07/04/2025 04:00:00 - 07/04/2025 04:15:00","BZN|DK1","Without Sequence","82.80","",""
"07/04/2025 04:15:00 - 07/04/2025 04:30:00","BZN|DK1","Without Sequence","82.80","",""
"07/04/2025 04:30:00 - 07/04/2025 04:45:00","BZN|DK1","Without Sequence","82.80","",""
"07/04/2025 04:45:00 - 07/04/2025 05:00:00","BZN|DK1","Without Sequence","82.80","",""
"07/04/2025 05:00:00 - 07/04/2025 05:15:00","BZN|DK1","Without Sequence","93.45","",""
"07/04/2025 05:15:00 - 07/04/2025 05:30:00","BZN|DK1","Without Sequence","93.45","",""
"07/04/2025 05:30:00 - 07/04/2025 05:45:00","BZN|DK1","Without Sequence","93.45","",""
"07/04/2025 05:45:00 - 07/04/2025 06:00:00","BZN|DK1","Without Sequence","93.45","",""
"07/04/2025 06:00:00 - 07/04/2025 06:15:00","BZN|DK1","Without Sequence","124.04","",""
"07/04/2025 06:15:00 - 07/04/2025 06:30:00","BZN|DK1","Without Sequence","124.04","",""
"07/04/2025 06:30:00 - 07/04/2025 06:45:00","BZN|DK1","Without Sequence","124.04","",""
"07/04/2025 06:45:00 - 07/04/2025 07:00:00","BZN|DK1","Without Sequence","124.04","",""
"07/04/2025 07:00:00 - 07/04/2025 07:15:00","BZN|DK1","Without Sequence","175.97","",""
"07/04/2025 07:15:00 - 07/04/2025 07:30:00","BZN|DK1","Without Sequence","175.97","",""
"07/04/2025 07:30:00 - 07/04/2025 07:45:00","BZN|DK1","Without Sequence","175.97","",""
"07/04/2025 07:45:00 - 07/04/2025 08:00:00","BZN|DK1","Without Sequence","175.97","",""
"07/04/2025 08:00:00 - 07/04/2025 08:15:00","BZN|DK1","Without Sequence","144.61","",""
"07/04/2025 08:15:00 - 07/04/2025 08:30:00","BZN|DK1","Without Sequence","144.61","",""
"07/04/2025 08:30:00 - 07/04/2025 08:45:00","BZN|DK1","Without Sequence","144.61","",""
"07/04/2025 08:45:00 - 07/04/2025 09:00:00","BZN|DK1","Without Sequence","144.61","",""
"07/04/2025 09:00:00 - 07/04/2025 09:15:00","BZN|DK1","Without Sequence","107.10","",""
"07/04/2025 09:15:00 - 07/04/2025 09:30:00","BZN|DK1","Without Sequence","107.10","",""
"07/04/2025 09:30:00 - 07/04/2025 09:45:00","BZN|DK1","Without Sequence","107.10","",""
"07/04/2025 09:45:00 - 07/04/2025 10:00:00","BZN|DK1","Without Sequence","107.10","",""
"07/04/2025 10:00:00 - 07/04/2025 10:15:00","BZN|DK1","Without Sequence","83.37","",""
"07/04/2025 10:15:00 - 07/04/2025 10:30:00","BZN|DK1","Without Sequence","83.37","",""
"07/04/2025 10:30:00 - 07/04/2025 10:45:00","BZN|DK1","Without Sequence","83.37","",""
"07/04/2025 10:45:00 - 07/04/2025 11:00:00","BZN|DK1","Without Sequence","83.37","",""
"07/04/2025 11:00:00 - 07/04/2025 11:15:00","BZN|DK1","Without Sequence","65.00","",""
"07/04/2025 11:15:00 - 07/04/2025 11:30:00","BZN|DK1","Without Sequence","65.00","",""
"07/04/2025 11:30:00 - 07/04/2025 11:45:00","BZN|DK1","Without Sequence","65.00","",""
"07/04/2025 11:45:00 - 07/04/2025 12:00:00","BZN|DK1","Without Sequence","65.00","",""
"07/04/2025 12:00:00 - 07/04/2025 12:15:00","BZN|DK1","Without Sequence","11.80","",""
"07/04/2025 12:15:00 - 07/04/2025 12:30:00","BZN|DK1","Without Sequence","11.80","",""
"07/04/2025 12:30:00 - 07/04/2025 12:45:00","BZN|DK1","Without Sequence","11.80","",""
"07/04/2025 12:45:00 - 07/04/2025 13:00:00","BZN|DK1","Without Sequence","11.80","",""
"07/04/2025 13:00:00 - 07/04/2025 13:15:00","BZN|DK1","Without Sequence","2.19","",""
"07/04/2025 13:15:00 - 07/04/2025 13:30:00","BZN|DK1","Without Sequence","2.19","",""
"07/04/2025 13:30:00 - 07/04/2025 13:45:00","BZN|DK1","Without Sequence","2.19","",""
"07/04/2025 13:45:00 - 07/04/2025 14:00:00","BZN|DK1","Without Sequence","2.19","",""
"07/04/2025 14:00:00 - 07/04/2025 14:15:00","BZN|DK1","Without Sequence","3.94","",""
"07/04/2025 14:15:00 - 07/04/2025 14:30:00","BZN|DK1","Without Sequence","3.94","",""
"07/04/2025 14:30:00 - 07/04/2025 14:45:00","BZN|DK1","Without Sequence","3.94","",""
"07/04/2025 14:45:00 - 07/04/2025 15:00:00","BZN|DK1","Without Sequence","3.94","",""
"07/04/2025 15:00:00 - 07/04/2025 15:15:00","BZN|DK1","Without Sequence","60.98","",""
"07/04/2025 15:15:00 - 07/04/2025 15:30:00","BZN|DK1","Without Sequence","60.98","",""
"07/04/2025 15:30:00 - 07/04/2025 15:45:00","BZN|DK1","Without Sequence","60.98","",""
"07/04/2025 15:45:00 - 07/04/2025 16:00:00","BZN|DK1","Without Sequence","60.98","",""
"07/04/2025 16:00:00 - 07/04/2025 16:15:00","BZN|DK1","Without Sequence","72.00","",""
"07/04/2025 16:15:00 - 07/04/2025 16:30:00","BZN|DK1","Without Sequence","72.00","",""
"07/04/2025 16:30:00 - 07/04/2025 16:45:00","BZN|DK1","Without Sequence","72.00","",""
"07/04/2025 16:45:00 - 07/04/2025 17:00:00","BZN|DK1","Without Sequence","72.00","",""
"07/04/2025 17:00:00 - 07/04/2025 17:15:00","BZN|DK1","Without Sequence","102.43","",""
"07/04/2025 17:15:00 - 07/04/2025 17:30:00","BZN|DK1","Without Sequence","102.43","",""
"07/04/2025 17:30:00 - 07/04/2025 17:45:00","BZN|DK1","Without Sequence","102.43","",""
"07/04/2025 17:45:00 - 07/04/2025 18:00:00","BZN|DK1","Without Sequence","102.43","",""
"07/04/2025 18:00:00 - 07/04/2025 18:15:00","BZN|DK1","Without Sequence","127.60","",""
"07/04/2025 18:15:00 - 07/04/2025 18:30:00","BZN|DK1","Without Sequence","127.60","",""
"07/04/2025 18:30:00 - 07/04/2025 18:45:00","BZN|DK1","Without Sequence","127.60","",""
"07/04/2025 18:45:00 - 07/04/2025 19:00:00","BZN|DK1","Without Sequence","127.60","",""
"07/04/2025 19:00:00 - 07/04/2025 19:15:00","BZN|DK1","Without Sequence","168.45","",""
"07/04/2025 19:15:00 - 07/04/2025 19:30:00","BZN|DK1","Without Sequence","168.45","",""
"07/04/2025 19:30:00 - 07/04/2025 19:45:00","BZN|DK1","Without Sequence","168.45","",""
"07/04/2025 19:45:00 - 07/04/2025 20:00:00","BZN|DK1","Without Sequence","168.45","",""
"07/04/2025 20:00:00 - 07/04/2025 20:15:00","BZN|DK1","Without Sequence","165.05","",""
"07/04/2025 20:15:00 - 07/04/2025 20:30:00","BZN|DK1","Without Sequence","165.05","",""
"07/04/2025 20:30:00 - 07/04/2025 20:45:00","BZN|DK1","Without Sequence","165.05","",""
"07/04/2025 20:45:00 - 07/04/2025 21:00:00","BZN|DK1","Without Sequence","165.05","",""
"07/04/2025 21:00:00 - 07/04/2025 21:15:00","BZN|DK1","Without Sequence","138.20","",""
"07/04/2025 21:15:00 - 07/04/2025 21:30:00","BZN|DK1","Without Sequence","138.20","",""
"07/04/2025 21:30:00 - 07/04/2025 21:45:00","BZN|DK1","Without Sequence","138.20","",""
"07/04/2025 21:45:00 - 07/04/2025 22:00:00","BZN|DK1","Without Sequence","138.20","",""
"07/04/2025 22:00:00 - 07/04/2025 22:15:00","BZN|DK1","Without Sequence","121.02","",""
"07/04/2025 22:15:00 - 07/04/2025 22:30:00","BZN|DK1","Without Sequence","121.02","",""
"07/04/2025 22:30:00 - 07/04/2025 22:45:00","BZN|DK1","Without Sequence","121.02","",""
"07/04/2025 22:45:00 - 07/04/2025 23:00:00","BZN|DK1","Without Sequence","121.02","",""
"07/04/2025 23:00:00 - 07/04/2025 23:15:00","BZN|DK1","Without Sequence","105.21","",""
"07/04/2025 23:15:00 - 07/04/2025 23:30:00","BZN|DK1","Without Sequence","105.21","",""
"07/04/2025 23:30:00 - 07/04/2025 23:45:00","BZN|DK1","Without Sequence","105.21","",""
"07/04/2025 23:45:00 - 08/04/2025 00:00:00","BZN|DK1","Without Sequence","105.21","",""
"08/04/2025 00:00:00 - 08/04/2025 00:15:00","BZN|DK1","Without Sequence","94.93","",""
"08/04/2025 00:15:00 - 08/04/2025 00:30:00","BZN|DK1","Without Sequence","94.93","",""
"08/04/2025 00:30:00 - 08/04/2025 00:45:00","BZN|DK1","Without Sequence","94.93","",""
"08/04/2025 00:45:00 - 08/04/2025 01:00:00","BZN|DK1","Without Sequence","94.93","",""
"08/04/2025 01:00:00 - 08/04/2025 01:15:00","BZN|DK1","Without Sequence","87.83","",""
"08/04/2025 01:15:00 - 08/04/2025 01:30:00","BZN|DK1","Without Sequence","87.83","",""
"08/04/2025 01:30:00 - 08/04/2025 01:45:00","BZN|DK1","Without Sequence","87.83","",""
"08/04/2025 01:45:00 - 08/04/2025 02:00:00","BZN|DK1","Without Sequence","87.83","",""
"08/04/2025 02:00:00 - 08/04/2025 02:15:00","BZN|DK1","Without Sequence","89.06","",""
"08/04/2025 02:15:00 - 08/04/2025 02:30:00","BZN|DK1","Without Sequence","89.06","",""
"08/04/2025 02:30:00 - 08/04/2025 02:45:00","BZN|DK1","Without Sequence","89.06","",""
"08/04/2025 02:45:00 - 08/04/2025 03:00:00","BZN|DK1","Without Sequence","89.06","",""
"08/04/2025 03:00:00 - 08/04/2025 03:15:00","BZN|DK1","Without Sequence","89.90","",""
"08/04/2025 03:15:00 - 08/04/2025 03:30:00","BZN|DK1","Without Sequence","89.90","",""
"08/04/2025 03:30:00 - 08/04/2025 03:45:00","BZN|DK1","Without Sequence","89.90","",""
"08/04/2025 03:45:00 - 08/04/2025 04:00:00","BZN|DK1","Without Sequence","89.90","",""
"08/04/2025 04:00:00 - 08/04/2025 04:15:00","BZN|DK1","Without Sequence","91.62","",""
"08/04/2025 04:15:00 - 08/04/2025 04:30:00","BZN|DK1","Without Sequence","91.62","",""
"08/04/2025 04:30:00 - 08/04/2025 04:45:00","BZN|DK1","Without Sequence","91.62","",""
"08/04/2025 04:45:00 - 08/04/2025 05:00:00","BZN|DK1","Without Sequence","91.62","",""
"08/04/2025 05:00:00 - 08/04/2025 05:15:00","BZN|DK1","Without Sequence","105.73","",""
"08/04/2025 05:15:00 - 08/04/2025 05:30:00","BZN|DK1","Without Sequence","105.73","",""
"08/04/2025 05:30:00 - 08/04/2025 05:45:00","BZN|DK1","Without Sequence","105.73","",""
"08/04/2025 05:45:00 - 08/04/2025 06:00:00","BZN|DK1","Without Sequence","105.73","",""
"08/04/2025 06:00:00 - 08/04/2025 06:15:00","BZN|DK1","Without Sequence","142.97","",""
"08/04/2025 06:15:00 - 08/04/2025 06:30:00","BZN|DK1","Without Sequence","142.97","",""
"08/04/2025 06:30:00 - 08/04/2025 06:45:00","BZN|DK1","Without Sequence","142.97","",""
"08/04/2025 06:45:00 - 08/04/2025 07:00:00","BZN|DK1","Without Sequence","142.97","",""
"08/04/2025 07:00:00 - 08/04/2025 07:15:00","BZN|DK1","Without Sequence","180.55","",""
"08/04/2025 07:15:00 - 08/04/2025 07:30:00","BZN|DK1","Without Sequence","180.55","",""
"08/04/2025 07:30:00 - 08/04/2025 07:45:00","BZN|DK1","Without Sequence","180.55","",""
"08/04/2025 07:45:00 - 08/04/2025 08:00:00","BZN|DK1","Without Sequence","180.55","",""
"08/04/2025 08:00:00 - 08/04/2025 08:15:00","BZN|DK1","Without Sequence","136.77","",""
"08/04/2025 08:15:00 - 08/04/2025 08:30:00","BZN|DK1","Without Sequence","136.77","",""
"08/04/2025 08:30:00 - 08/04/2025 08:45:00","BZN|DK1","Without Sequence","136.77","",""
"08/04/2025 08:45:00 - 08/04/2025 09:00:00","BZN|DK1","Without Sequence","136.77","",""
"08/04/2025 09:00:00 - 08/04/2025 09:15:00","BZN|DK1","Without Sequence","91.30","",""
"08/04/2025 09:15:00 - 08/04/2025 09:30:00","BZN|DK1","Without Sequence","91.30","",""
"08/04/2025 09:30:00 - 08/04/2025 09:45:00","BZN|DK1","Without Sequence","91.30","",""
"08/04/2025 09:45:00 - 08/04/2025 10:00:00","BZN|DK1","Without Sequence","91.30","",""
"08/04/2025 10:00:00 - 08/04/2025 10:15:00","BZN|DK1","Without Sequence","76.47","",""
"08/04/2025 10:15:00 - 08/04/2025 10:30:00","BZN|DK1","Without Sequence","76.47","",""
"08/04/2025 10:30:00 - 08/04/2025 10:45:00","BZN|DK1","Without Sequence","76.47","",""
"08/04/2025 10:45:00 - 08/04/2025 11:00:00","BZN|DK1","Without Sequence","76.47","",""
"08/04/2025 11:00:00 - 08/04/2025 11:15:00","BZN|DK1","Without Sequence","61.09","",""
"08/04/2025 11:15:00 - 08/04/2025 11:30:00","BZN|DK1","Without Sequence","61.09","",""
"08/04/2025 11:30:00 - 08/04/2025 11:45:00","BZN|DK1","Without Sequence","61.09","",""
"08/04/2025 11:45:00 - 08/04/2025 12:00:00","BZN|DK1","Without Sequence","61.09","",""
"08/04/2025 12:00:00 - 08/04/2025 12:15:00","BZN|DK1","Without Sequence","19.57","",""
"08/04/2025 12:15:00 - 08/04/2025 12:30:00","BZN|DK1","Without Sequence","19.57","",""
"08/04/2025 12:30:00 - 08/04/2025 12:45:00","BZN|DK1","Without Sequence","19.57","",""
"08/04/2025 12:45:00 - 08/04/2025 13:00:00","BZN|DK1","Without Sequence","19.57","",""
"08/04/2025 13:00:00 - 08/04/2025 13:15:00","BZN|DK1","Without Sequence","16.83","",""
"08/04/2025 13:15:00 - 08/04/2025 13:30:00","BZN|DK1","Without Sequence","16.83","",""
"08/04/2025 13:30:00 - 08/04/2025 13:45:00","BZN|DK1","Without Sequence","16.83","",""
"08/04/2025 13:45:00 - 08/04/2025 14:00:00","BZN|DK1","Without Sequence","16.83","",""
"08/04/2025 14:00:00 - 08/04/2025 14:15:00","BZN|DK1","Without Sequence","28.59","",""
"08/04/2025 14:15:00 - 08/04/2025 14:30:00","BZN|DK1","Without Sequence","28.59","",""
"08/04/2025 14:30:00 - 08/04/2025 14:45:00","BZN|DK1","Without Sequence","28.59","",""
"08/04/2025 14:45:00 - 08/04/2025 15:00:00","BZN|DK1","Without Sequence","28.59","",""
"08/04/2025 15:00:00 - 08/04/2025 15:15:00","BZN|DK1","Without Sequence","57.47","",""
"08/04/2025 15:15:00 - 08/04/2025 15:30:00","BZN|DK1","Without Sequence","57.47","",""
"08/04/2025 15:30:00 - 08/04/2025 15:45:00","BZN|DK1","Without Sequence","57.47","",""
"08/04/2025 15:45:00 - 08/04/2025 16:00:00","BZN|DK1","Without Sequence","57.47","",""
"08/04/2025 16:00:00 - 08/04/2025 16:15:00","BZN|DK1","Without Sequence","73.33","",""
"08/04/2025 16:15:00 - 08/04/2025 16:30:00","BZN|DK1","Without Sequence","73.33","",""
"08/04/2025 16:30:00 - 08/04/2025 16:45:00","BZN|DK1","Without Sequence","73.33","",""
"08/04/2025 16:45:00 - 08/04/2025 17:00:00","BZN|DK1","Without Sequence","73.33","",""
"08/04/2025 17:00:00 - 08/04/2025 17:15:00","BZN|DK1","Without Sequence","90.34","",""
"08/04/2025 17:15:00 - 08/04/2025 17:30:00","BZN|DK1","Without Sequence","90.34","",""
"08/04/2025 17:30:00 - 08/04/2025 17:45:00","BZN|DK1","Without Sequence","90.34","",""
"08/04/2025 17:45:00 - 08/04/2025 18:00:00","BZN|DK1","Without Sequence","90.34","",""
"08/04/2025 18:00:00 - 08/04/2025 18:15:00","BZN|DK1","Without Sequence","118.26","",""
"08/04/2025 18:15:00 - 08/04/2025 18:30:00","BZN|DK1","Without Sequence","118.26","",""
"08/04/2025 18:30:00 - 08/04/2025 18:45:00","BZN|DK1","Without Sequence","118.26","",""
"08/04/2025 18:45:00 - 08/04/2025 19:00:00","BZN|DK1","Without Sequence","118.26","",""
"08/04/2025 19:00:00 - 08/04/2025 19:15:00","BZN|DK1","Without Sequence","180.40","",""
"08/04/2025 19:15:00 - 08/04/2025 19:30:00","BZN|DK1","Without Sequence","180.40","",""
"08/04/2025 19:30:00 - 08/04/2025 19:45:00","BZN|DK1","Without Sequence","180.40","",""
"08/04/2025 19:45:00 - 08/04/2025 20:00:00","BZN|DK1","Without Sequence","180.40","",""
"08/04/2025 20:00:00 - 08/04/2025 20:15:00","BZN|DK1","Without Sequence","171.31","",""
"08/04/2025 20:15:00 - 08/04/2025 20:30:00","BZN|DK1","Without Sequence","171.31","",""
"08/04/2025 20:30:00 - 08/04/2025 20:45:00","BZN|DK1","Without Sequence","171.31","",""
"08/04/2025 20:45:00 - 08/04/2025 21:00:00","BZN|DK1","Without Sequence","171.31","",""
"08/04/2025 21:00:00 - 08/04/2025 21:15:00","BZN|DK1","Without Sequence","140.00","",""
"08/04/2025 21:15:00 - 08/04/2025 21:30:00","BZN|DK1","Without Sequence","140.00","",""
"08/04/2025 21:30:00 - 08/04/2025 21:45:00","BZN|DK1","Without Sequence","140.00","",""
"08/04/2025 21:45:00 - 08/04/2025 22:00:00","BZN|DK1","Without Sequence","140.00","",""
"08/04/2025 22:00:00 - 08/04/2025 22:15:00","BZN|DK1","Without Sequence","120.47","",""
"08/04/2025 22:15:00 - 08/04/2025 22:30:00","BZN|DK1","Without Sequence","120.47","",""
"08/04/2025 22:30:00 - 08/04/2025 22:45:00","BZN|DK1","Without Sequence","120.47","",""
"08/04/2025 22:45:00 - 08/04/2025 23:00:00","BZN|DK1","Without Sequence","120.47","",""
"08/04/2025 23:00:00 - 08/04/2025 23:15:00","BZN|DK1","Without Sequence","105.12","",""
"08/04/2025 23:15:00 - 08/04/2025 23:30:00","BZN|DK1","Without Sequence","105.12","",""
"08/04/2025 23:30:00 - 08/04/2025 23:45:00","BZN|DK1","Without Sequence","105.12","",""
"08/04/2025 23:45:00 - 09/04/2025 00:00:00","BZN|DK1","Without Sequence","105.12","",""
"09/04/2025 00:00:00 - 09/04/2025 00:15:00","BZN|DK1","Without Sequence","104.99","",""
"09/04/2025 00:15:00 - 09/04/2025 00:30:00","BZN|DK1","Without Sequence","104.99","",""
"09/04/2025 00:30:00 - 09/04/2025 00:45:00","BZN|DK1","Without Sequence","104.99","",""
"09/04/2025 00:45:00 - 09/04/2025 01:00:00","BZN|DK1","Without Sequence","104.99","",""
"09/04/2025 01:00:00 - 09/04/2025 01:15:00","BZN|DK1","Without Sequence","95.99","",""
"09/04/2025 01:15:00 - 09/04/2025 01:30:00","BZN|DK1","Without Sequence","95.99","",""
"09/04/2025 01:30:00 - 09/04/2025 01:45:00","BZN|DK1","Without Sequence","95.99","",""
"09/04/2025 01:45:00 - 09/04/2025 02:00:00","BZN|DK1","Without Sequence","95.99","",""
"09/04/2025 02:00:00 - 09/04/2025 02:15:00","BZN|DK1","Without Sequence","94.67","",""
"09/04/2025 02:15:00 - 09/04/2025 02:30:00","BZN|DK1","Without Sequence","94.67","",""
"09/04/2025 02:30:00 - 09/04/2025 02:45:00","BZN|DK1","Without Sequence","94.67","",""
"09/04/2025 02:45:00 - 09/04/2025 03:00:00","BZN|DK1","Without Sequence","94.67","",""
"09/04/2025 03:00:00 - 09/04/2025 03:15:00","BZN|DK1","Without Sequence","94.45","",""
"09/04/2025 03:15:00 - 09/04/2025 03:30:00","BZN|DK1","Without Sequence","94.45","",""
"09/04/2025 03:30:00 - 09/04/2025 03:45:00","BZN|DK1","Without Sequence","94.45","",""
"09/04/2025 03:45:00 - 09/04/2025 04:00:00","BZN|DK1","Without Sequence","94.45","",""
"09/04/2025 04:00:00 - 09/04/2025 04:15:00","BZN|DK1","Without Sequence","95.79","",""
"09/04/2025 04:15:00 - 09/04/2025 04:30:00","BZN|DK1","Without Sequence","95.79","",""
"09/04/2025 04:30:00 - 09/04/2025 04:45:00","BZN|DK1","Without Sequence","95.79","",""
"09/04/2025 04:45:00 - 09/04/2025 05:00:00","BZN|DK1","Without Sequence","95.79","",""
"09/04/2025 05:00:00 - 09/04/2025 05:15:00","BZN|DK1","Without Sequence","109.41","",""
"09/04/2025 05:15:00 - 09/04/2025 05:30:00","BZN|DK1","Without Sequence","109.41","",""
"09/04/2025 05:30:00 - 09/04/2025 05:45:00","BZN|DK1","Without Sequence","109.41","",""
"09/04/2025 05:45:00 - 09/04/2025 06:00:00","BZN|DK1","Without Sequence","109.41","",""
"09/04/2025 06:00:00 - 09/04/2025 06:15:00","BZN|DK1","Without Sequence","152.68","",""
"09/04/2025 06:15:00 - 09/04/2025 06:30:00","BZN|DK1","Without Sequence","152.68","",""
