"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"25/03/2022 09:00:00 - 25/03/2022 10:00:00","BZN|DK2","Without Sequence","220.10","",""
"25/03/2022 10:00:00 - 25/03/2022 11:00:00","BZN|DK2","Without Sequence","185.60","",""
"25/03/2022 11:00:00 - 25/03/2022 12:00:00","BZN|DK2","Without Sequence","185.87","",""
"25/03/2022 12:00:00 - 25/03/2022 13:00:00","BZN|DK2","Without Sequence","172.57","",""
"25/03/2022 13:00:00 - 25/03/2022 14:00:00","BZN|DK2","Without Sequence","169.75","",""
"25/03/2022 14:00:00 - 25/03/2022 15:00:00","BZN|DK2","Without Sequence","178.57","",""
"25/03/2022 15:00:00 - 25/03/2022 16:00:00","BZN|DK2","Without Sequence","199.11","",""
"25/03/2022 16:00:00 - 25/03/2022 17:00:00","BZN|DK2","Without Sequence","193.13","",""
"25/03/2022 17:00:00 - 25/03/2022 18:00:00","BZN|DK2","Without Sequence","194.19","",""
"25/03/2022 18:00:00 - 25/03/2022 19:00:00","BZN|DK2","Without Sequence","196.52","",""
"25/03/2022 19:00:00 - 25/03/2022 20:00:00","BZN|DK2","Without Sequence","197.22","",""
"25/03/2022 20:00:00 - 25/03/2022 21:00:00","BZN|DK2","Without Sequence","193.35","",""
"25/03/2022 21:00:00 - 25/03/2022 22:00:00","BZN|DK2","Without Sequence","159.22","",""
"25/03/2022 22:00:00 - 25/03/2022 23:00:00","BZN|DK2","Without Sequence","51.14","",""
"25/03/2022 23:00:00 - 26/03/2022 00:00:00","BZN|DK2","Without Sequence","14.04","",""
"26/03/2022 00:00:00 - 26/03/2022 01:00:00","BZN|DK2","Without Sequence","8.16","",""
"26/03/2022 01:00:00 - 26/03/2022 02:00:00","BZN|DK2","Without Sequence","7.14","",""
"26/03/2022 02:00:00 - 26/03/2022 03:00:00","BZN|DK2","Without Sequence","5.22","",""
"26/03/2022 03:00:00 - 26/03/2022 04:00:00","BZN|DK2","Without Sequence","4.59","",""
"26/03/2022 04:00:00 - 26/03/2022 05:00:00","BZN|DK2","Without Sequence","5.94","",""
"26/03/2022 05:00:00 - 26/03/2022 06:00:00","BZN|DK2","Without Sequence","6.80","",""
"26/03/2022 06:00:00 - 26/03/2022 07:00:00","BZN|DK2","Without Sequence","7.90","",""
"26/03/2022 07:00:00 - 26/03/2022 08:00:00","BZN|DK2","Without Sequence","12.78","",""
"26/03/2022 08:00:00 - 26/03/2022 09:00:00","BZN|DK2","Without Sequence","142.99","",""
"26/03/2022 09:00:00 - 26/03/2022 10:00:00","BZN|DK2","Without Sequence","159.37","",""
"26/03/2022 10:00:00 - 26/03/2022 11:00:00","BZN|DK2","Without Sequence","110.05","",""
"26/03/2022 11:00:00 - 26/03/2022 12:00:00","BZN|DK2","Without Sequence","85.94","",""
"26/03/2022 12:00:00 - 26/03/2022 13:00:00","BZN|DK2","Without Sequence","83.11","",""
"26/03/2022 13:00:00 - 26/03/2022 14:00:00","BZN|DK2","Without Sequence","80.38","",""
"26/03/2022 14:00:00 - 26/03/2022 15:00:00","BZN|DK2","Without Sequence","89.35","",""
"26/03/2022 15:00:00 - 26/03/2022 16:00:00","BZN|DK2","Without Sequence","157.71","",""
"26/03/2022 16:00:00 - 26/03/2022 17:00:00","BZN|DK2","Without Sequence","199.95","",""
"26/03/2022 17:00:00 - 26/03/2022 18:00:00","BZN|DK2","Without Sequence","232.42","",""
"26/03/2022 18:00:00 - 26/03/2022 19:00:00","BZN|DK2","Without Sequence","262.50","",""
"26/03/2022 19:00:00 - 26/03/2022 20:00:00","BZN|DK2","Without Sequence","292.24","",""
"26/03/2022 20:00:00 - 26/03/2022 21:00:00","BZN|DK2","Without Sequence","270.04","",""
"26/03/2022 21:00:00 - 26/03/2022 22:00:00","BZN|DK2","Without Sequence","244.98","",""
"26/03/2022 22:00:00 - 26/03/2022 23:00:00","BZN|DK2","Without Sequence","244.94","",""
"26/03/2022 23:00:00 - 27/03/2022 00:00:00","BZN|DK2","Without Sequence","237.75","",""
"27/03/2022 00:00:00 - 27/03/2022 01:00:00 (CET)","BZN|DK2","Without Sequence","235.00","",""
"27/03/2022 01:00:00 (CET) - 27/03/2022 03:00:00 (CEST)","BZN|DK2","Without Sequence","221.93","",""
"27/03/2022 03:00:00 (CEST) - 27/03/2022 04:00:00","BZN|DK2","Without Sequence","214.02","",""
"27/03/2022 04:00:00 - 27/03/2022 05:00:00","BZN|DK2","Without Sequence","212.00","",""
"27/03/2022 05:00:00 - 27/03/2022 06:00:00","BZN|DK2","Without Sequence","211.09","",""
"27/03/2022 06:00:00 - 27/03/2022 07:00:00","BZN|DK2","Without Sequence","210.31","",""
"27/03/2022 07:00:00 - 27/03/2022 08:00:00","BZN|DK2","Without Sequence","214.03","",""
"27/03/2022 08:00:00 - 27/03/2022 09:00:00","BZN|DK2","Without Sequence","214.08","",""
"27/03/2022 09:00:00 - 27/03/2022 10:00:00","BZN|DK2","Without Sequence","214.07","",""
"27/03/2022 10:00:00 - 27/03/2022 11:00:00","BZN|DK2","Without Sequence","205.02","",""
"27/03/2022 11:00:00 - 27/03/2022 12:00:00","BZN|DK2","Without Sequence","192.37","",""
"27/03/2022 12:00:00 - 27/03/2022 13:00:00","BZN|DK2","Without Sequence","161.50","",""
"27/03/2022 13:00:00 - 27/03/2022 14:00:00","BZN|DK2","Without Sequence","89.90","",""
"27/03/2022 14:00:00 - 27/03/2022 15:00:00","BZN|DK2","Without Sequence","77.97","",""
"27/03/2022 15:00:00 - 27/03/2022 16:00:00","BZN|DK2","Without Sequence","92.00","",""
"27/03/2022 16:00:00 - 27/03/2022 17:00:00","BZN|DK2","Without Sequence","141.59","",""
"27/03/2022 17:00:00 - 27/03/2022 18:00:00","BZN|DK2","Without Sequence","194.83","",""
"27/03/2022 18:00:00 - 27/03/2022 19:00:00","BZN|DK2","Without Sequence","220.00","",""
"27/03/2022 19:00:00 - 27/03/2022 20:00:00","BZN|DK2","Without Sequence","199.99","",""
"27/03/2022 20:00:00 - 27/03/2022 21:00:00","BZN|DK2","Without Sequence","196.55","",""
"27/03/2022 21:00:00 - 27/03/2022 22:00:00","BZN|DK2","Without Sequence","193.59","",""
"27/03/2022 22:00:00 - 27/03/2022 23:00:00","BZN|DK2","Without Sequence","190.62","",""
"27/03/2022 23:00:00 - 28/03/2022 00:00:00","BZN|DK2","Without Sequence","96.08","",""
"28/03/2022 00:00:00 - 28/03/2022 01:00:00","BZN|DK2","Without Sequence","79.97","",""
"28/03/2022 01:00:00 - 28/03/2022 02:00:00","BZN|DK2","Without Sequence","61.23","",""
"28/03/2022 02:00:00 - 28/03/2022 03:00:00","BZN|DK2","Without Sequence","51.13","",""
"28/03/2022 03:00:00 - 28/03/2022 04:00:00","BZN|DK2","Without Sequence","28.06","",""
"28/03/2022 04:00:00 - 28/03/2022 05:00:00","BZN|DK2","Without Sequence","28.06","",""
"28/03/2022 05:00:00 - 28/03/2022 06:00:00","BZN|DK2","Without Sequence","28.37","",""
"28/03/2022 06:00:00 - 28/03/2022 07:00:00","BZN|DK2","Without Sequence","140.52","",""
"28/03/2022 07:00:00 - 28/03/2022 08:00:00","BZN|DK2","Without Sequence","185.41","",""
"28/03/2022 08:00:00 - 28/03/2022 09:00:00","BZN|DK2","Without Sequence","188.28","",""
"28/03/2022 09:00:00 - 28/03/2022 10:00:00","BZN|DK2","Without Sequence","182.48","",""
"28/03/2022 10:00:00 - 28/03/2022 11:00:00","BZN|DK2","Without Sequence","142.07","",""
"28/03/2022 11:00:00 - 28/03/2022 12:00:00","BZN|DK2","Without Sequence","94.15","",""
"28/03/2022 12:00:00 - 28/03/2022 13:00:00","BZN|DK2","Without Sequence","28.09","",""
"28/03/2022 13:00:00 - 28/03/2022 14:00:00","BZN|DK2","Without Sequence","22.65","",""
"28/03/2022 14:00:00 - 28/03/2022 15:00:00","BZN|DK2","Without Sequence","16.47","",""
"28/03/2022 15:00:00 - 28/03/2022 16:00:00","BZN|DK2","Without Sequence","14.04","",""
"28/03/2022 16:00:00 - 28/03/2022 17:00:00","BZN|DK2","Without Sequence","14.48","",""
"28/03/2022 17:00:00 - 28/03/2022 18:00:00","BZN|DK2","Without Sequence","71.90","",""
"28/03/2022 18:00:00 - 28/03/2022 19:00:00","BZN|DK2","Without Sequence","130.44","",""
"28/03/2022 19:00:00 - 28/03/2022 20:00:00","BZN|DK2","Without Sequence","142.73","",""
"28/03/2022 20:00:00 - 28/03/2022 21:00:00","BZN|DK2","Without Sequence","143.07","",""
"28/03/2022 21:00:00 - 28/03/2022 22:00:00","BZN|DK2","Without Sequence","79.64","",""
"28/03/2022 22:00:00 - 28/03/2022 23:00:00","BZN|DK2","Without Sequence","28.33","",""
"28/03/2022 23:00:00 - 29/03/2022 00:00:00","BZN|DK2","Without Sequence","28.04","",""
"29/03/2022 00:00:00 - 29/03/2022 01:00:00","BZN|DK2","Without Sequence","181.76","",""
"29/03/2022 01:00:00 - 29/03/2022 02:00:00","BZN|DK2","Without Sequence","181.69","",""
"29/03/2022 02:00:00 - 29/03/2022 03:00:00","BZN|DK2","Without Sequence","181.76","",""
"29/03/2022 03:00:00 - 29/03/2022 04:00:00","BZN|DK2","Without Sequence","182.05","",""
"29/03/2022 04:00:00 - 29/03/2022 05:00:00","BZN|DK2","Without Sequence","182.20","",""
"29/03/2022 05:00:00 - 29/03/2022 06:00:00","BZN|DK2","Without Sequence","182.22","",""
"29/03/2022 06:00:00 - 29/03/2022 07:00:00","BZN|DK2","Without Sequence","207.90","",""
"29/03/2022 07:00:00 - 29/03/2022 08:00:00","BZN|DK2","Without Sequence","246.68","",""
"29/03/2022 08:00:00 - 29/03/2022 09:00:00","BZN|DK2","Without Sequence","276.97","",""
"29/03/2022 09:00:00 - 29/03/2022 10:00:00","BZN|DK2","Without Sequence","226.76","",""
"29/03/2022 10:00:00 - 29/03/2022 11:00:00","BZN|DK2","Without Sequence","214.60","",""
"29/03/2022 11:00:00 - 29/03/2022 12:00:00","BZN|DK2","Without Sequence","210.06","",""
"29/03/2022 12:00:00 - 29/03/2022 13:00:00","BZN|DK2","Without Sequence","202.42","",""
"29/03/2022 13:00:00 - 29/03/2022 14:00:00","BZN|DK2","Without Sequence","199.18","",""
"29/03/2022 14:00:00 - 29/03/2022 15:00:00","BZN|DK2","Without Sequence","197.28","",""
"29/03/2022 15:00:00 - 29/03/2022 16:00:00","BZN|DK2","Without Sequence","193.82","",""
"29/03/2022 16:00:00 - 29/03/2022 17:00:00","BZN|DK2","Without Sequence","195.34","",""
"29/03/2022 17:00:00 - 29/03/2022 18:00:00","BZN|DK2","Without Sequence","199.64","",""
"29/03/2022 18:00:00 - 29/03/2022 19:00:00","BZN|DK2","Without Sequence","220.06","",""
"29/03/2022 19:00:00 - 29/03/2022 20:00:00","BZN|DK2","Without Sequence","274.96","",""
"29/03/2022 20:00:00 - 29/03/2022 21:00:00","BZN|DK2","Without Sequence","261.96","",""
"29/03/2022 21:00:00 - 29/03/2022 22:00:00","BZN|DK2","Without Sequence","234.96","",""
"29/03/2022 22:00:00 - 29/03/2022 23:00:00","BZN|DK2","Without Sequence","211.31","",""
"29/03/2022 23:00:00 - 30/03/2022 00:00:00","BZN|DK2","Without Sequence","191.60","",""
"30/03/2022 00:00:00 - 30/03/2022 01:00:00","BZN|DK2","Without Sequence","214.84","",""
"30/03/2022 01:00:00 - 30/03/2022 02:00:00","BZN|DK2","Without Sequence","209.89","",""
"30/03/2022 02:00:00 - 30/03/2022 03:00:00","BZN|DK2","Without Sequence","225.00","",""
"30/03/2022 03:00:00 - 30/03/2022 04:00:00","BZN|DK2","Without Sequence","229.08","",""
"30/03/2022 04:00:00 - 30/03/2022 05:00:00","BZN|DK2","Without Sequence","232.33","",""
"30/03/2022 05:00:00 - 30/03/2022 06:00:00","BZN|DK2","Without Sequence","242.00","",""
"30/03/2022 06:00:00 - 30/03/2022 07:00:00","BZN|DK2","Without Sequence","283.00","",""
"30/03/2022 07:00:00 - 30/03/2022 08:00:00","BZN|DK2","Without Sequence","315.00","",""
"30/03/2022 08:00:00 - 30/03/2022 09:00:00","BZN|DK2","Without Sequence","346.91","",""
"30/03/2022 09:00:00 - 30/03/2022 10:00:00","BZN|DK2","Without Sequence","328.11","",""
"30/03/2022 10:00:00 - 30/03/2022 11:00:00","BZN|DK2","Without Sequence","290.00","",""
"30/03/2022 11:00:00 - 30/03/2022 12:00:00","BZN|DK2","Without Sequence","221.23","",""
"30/03/2022 12:00:00 - 30/03/2022 13:00:00","BZN|DK2","Without Sequence","216.87","",""
"30/03/2022 13:00:00 - 30/03/2022 14:00:00","BZN|DK2","Without Sequence","210.91","",""
"30/03/2022 14:00:00 - 30/03/2022 15:00:00","BZN|DK2","Without Sequence","202.94","",""
"30/03/2022 15:00:00 - 30/03/2022 16:00:00","BZN|DK2","Without Sequence","202.75","",""
"30/03/2022 16:00:00 - 30/03/2022 17:00:00","BZN|DK2","Without Sequence","238.95","",""
"30/03/2022 17:00:00 - 30/03/2022 18:00:00","BZN|DK2","Without Sequence","269.81","",""
"30/03/2022 18:00:00 - 30/03/2022 19:00:00","BZN|DK2","Without Sequence","294.70","",""
"30/03/2022 19:00:00 - 30/03/2022 20:00:00","BZN|DK2","Without Sequence","309.97","",""
"30/03/2022 20:00:00 - 30/03/2022 21:00:00","BZN|DK2","Without Sequence","250.00","",""
"30/03/2022 21:00:00 - 30/03/2022 22:00:00","BZN|DK2","Without Sequence","234.31","",""
"30/03/2022 22:00:00 - 30/03/2022 23:00:00","BZN|DK2","Without Sequence","240.52","",""
"30/03/2022 23:00:00 - 31/03/2022 00:00:00","BZN|DK2","Without Sequence","197.92","",""
"31/03/2022 00:00:00 - 31/03/2022 01:00:00","BZN|DK2","Without Sequence","200.66","",""
"31/03/2022 01:00:00 - 31/03/2022 02:00:00","BZN|DK2","Without Sequence","204.29","",""
"31/03/2022 02:00:00 - 31/03/2022 03:00:00","BZN|DK2","Without Sequence","195.02","",""
"31/03/2022 03:00:00 - 31/03/2022 04:00:00","BZN|DK2","Without Sequence","181.93","",""
"31/03/2022 04:00:00 - 31/03/2022 05:00:00","BZN|DK2","Without Sequence","186.30","",""
"31/03/2022 05:00:00 - 31/03/2022 06:00:00","BZN|DK2","Without Sequence","200.69","",""
"31/03/2022 06:00:00 - 31/03/2022 07:00:00","BZN|DK2","Without Sequence","246.37","",""
"31/03/2022 07:00:00 - 31/03/2022 08:00:00","BZN|DK2","Without Sequence","294.00","",""
"31/03/2022 08:00:00 - 31/03/2022 09:00:00","BZN|DK2","Without Sequence","323.56","",""
"31/03/2022 09:00:00 - 31/03/2022 10:00:00","BZN|DK2","Without Sequence","261.75","",""
"31/03/2022 10:00:00 - 31/03/2022 11:00:00","BZN|DK2","Without Sequence","226.93","",""
"31/03/2022 11:00:00 - 31/03/2022 12:00:00","BZN|DK2","Without Sequence","219.09","",""
"31/03/2022 12:00:00 - 31/03/2022 13:00:00","BZN|DK2","Without Sequence","203.92","",""
"31/03/2022 13:00:00 - 31/03/2022 14:00:00","BZN|DK2","Without Sequence","193.43","",""
"31/03/2022 14:00:00 - 31/03/2022 15:00:00","BZN|DK2","Without Sequence","190.80","",""
"31/03/2022 15:00:00 - 31/03/2022 16:00:00","BZN|DK2","Without Sequence","185.62","",""
"31/03/2022 16:00:00 - 31/03/2022 17:00:00","BZN|DK2","Without Sequence","184.96","",""
"31/03/2022 17:00:00 - 31/03/2022 18:00:00","BZN|DK2","Without Sequence","188.01","",""
"31/03/2022 18:00:00 - 31/03/2022 19:00:00","BZN|DK2","Without Sequence","200.01","",""
"31/03/2022 19:00:00 - 31/03/2022 20:00:00","BZN|DK2","Without Sequence","229.49","",""
"31/03/2022 20:00:00 - 31/03/2022 21:00:00","BZN|DK2","Without Sequence","199.08","",""
"31/03/2022 21:00:00 - 31/03/2022 22:00:00","BZN|DK2","Without Sequence","164.35","",""
"31/03/2022 22:00:00 - 31/03/2022 23:00:00","BZN|DK2","Without Sequence","150.64","",""
"31/03/2022 23:00:00 - 01/04/2022 00:00:00","BZN|DK2","Without Sequence","120.08","",""
"01/04/2022 00:00:00 - 01/04/2022 01:00:00","BZN|DK2","Without Sequence","111.72","",""
"01/04/2022 01:00:00 - 01/04/2022 02:00:00","BZN|DK2","Without Sequence","99.64","",""
"01/04/2022 02:00:00 - 01/04/2022 03:00:00","BZN|DK2","Without Sequence","94.48","",""
"01/04/2022 03:00:00 - 01/04/2022 04:00:00","BZN|DK2","Without Sequence","99.59","",""
"01/04/2022 04:00:00 - 01/04/2022 05:00:00","BZN|DK2","Without Sequence","109.02","",""
"01/04/2022 05:00:00 - 01/04/2022 06:00:00","BZN|DK2","Without Sequence","137.22","",""
"01/04/2022 06:00:00 - 01/04/2022 07:00:00","BZN|DK2","Without Sequence","181.41","",""
"01/04/2022 07:00:00 - 01/04/2022 08:00:00","BZN|DK2","Without Sequence","200.03","",""
"01/04/2022 08:00:00 - 01/04/2022 09:00:00","BZN|DK2","Without Sequence","208.47","",""
"01/04/2022 09:00:00 - 01/04/2022 10:00:00","BZN|DK2","Without Sequence","200.35","",""
"01/04/2022 10:00:00 - 01/04/2022 11:00:00","BZN|DK2","Without Sequence","193.08","",""
"01/04/2022 11:00:00 - 01/04/2022 12:00:00","BZN|DK2","Without Sequence","181.14","",""
"01/04/2022 12:00:00 - 01/04/2022 13:00:00","BZN|DK2","Without Sequence","171.94","",""
"01/04/2022 13:00:00 - 01/04/2022 14:00:00","BZN|DK2","Without Sequence","159.91","",""
"01/04/2022 14:00:00 - 01/04/2022 15:00:00","BZN|DK2","Without Sequence","147.10","",""
"01/04/2022 15:00:00 - 01/04/2022 16:00:00","BZN|DK2","Without Sequence","140.82","",""
"01/04/2022 16:00:00 - 01/04/2022 17:00:00","BZN|DK2","Without Sequence","142.33","",""
"01/04/2022 17:00:00 - 01/04/2022 18:00:00","BZN|DK2","Without Sequence","172.40","",""
"01/04/2022 18:00:00 - 01/04/2022 19:00:00","BZN|DK2","Without Sequence","191.70","",""
"01/04/2022 19:00:00 - 01/04/2022 20:00:00","BZN|DK2","Without Sequence","205.96","",""
"01/04/2022 20:00:00 - 01/04/2022 21:00:00","BZN|DK2","Without Sequence","200.19","",""
"01/04/2022 21:00:00 - 01/04/2022 22:00:00","BZN|DK2","Without Sequence","174.92","",""
"01/04/2022 22:00:00 - 01/04/2022 23:00:00","BZN|DK2","Without Sequence","167.85","",""
"01/04/2022 23:00:00 - 02/04/2022 00:00:00","BZN|DK2","Without Sequence","151.86","",""
"02/04/2022 00:00:00 - 02/04/2022 01:00:00","BZN|DK2","Without Sequence","112.01","",""
"02/04/2022 01:00:00 - 02/04/2022 02:00:00","BZN|DK2","Without Sequence","125.01","",""
"02/04/2022 02:00:00 - 02/04/2022 03:00:00","BZN|DK2","Without Sequence","131.72","",""
"02/04/2022 03:00:00 - 02/04/2022 04:00:00","BZN|DK2","Without Sequence","140.54","",""
"02/04/2022 04:00:00 - 02/04/2022 05:00:00","BZN|DK2","Without Sequence","131.79","",""
"02/04/2022 05:00:00 - 02/04/2022 06:00:00","BZN|DK2","Without Sequence","145.07","",""
"02/04/2022 06:00:00 - 02/04/2022 07:00:00","BZN|DK2","Without Sequence","135.84","",""
"02/04/2022 07:00:00 - 02/04/2022 08:00:00","BZN|DK2","Without Sequence","168.06","",""
"02/04/2022 08:00:00 - 02/04/2022 09:00:00","BZN|DK2","Without Sequence","190.30","",""
"02/04/2022 09:00:00 - 02/04/2022 10:00:00","BZN|DK2","Without Sequence","192.15","",""
"02/04/2022 10:00:00 - 02/04/2022 11:00:00","BZN|DK2","Without Sequence","169.77","",""
"02/04/2022 11:00:00 - 02/04/2022 12:00:00","BZN|DK2","Without Sequence","166.94","",""
"02/04/2022 12:00:00 - 02/04/2022 13:00:00","BZN|DK2","Without Sequence","160.63","",""
"02/04/2022 13:00:00 - 02/04/2022 14:00:00","BZN|DK2","Without Sequence","132.18","",""
"02/04/2022 14:00:00 - 02/04/2022 15:00:00","BZN|DK2","Without Sequence","120.60","",""
"02/04/2022 15:00:00 - 02/04/2022 16:00:00","BZN|DK2","Without Sequence","128.45","",""
"02/04/2022 16:00:00 - 02/04/2022 17:00:00","BZN|DK2","Without Sequence","137.45","",""
"02/04/2022 17:00:00 - 02/04/2022 18:00:00","BZN|DK2","Without Sequence","171.27","",""
"02/04/2022 18:00:00 - 02/04/2022 19:00:00","BZN|DK2","Without Sequence","227.60","",""
"02/04/2022 19:00:00 - 02/04/2022 20:00:00","BZN|DK2","Without Sequence","259.15","",""
"02/04/2022 20:00:00 - 02/04/2022 21:00:00","BZN|DK2","Without Sequence","241.63","",""
"02/04/2022 21:00:00 - 02/04/2022 22:00:00","BZN|DK2","Without Sequence","210.00","",""
"02/04/2022 22:00:00 - 02/04/2022 23:00:00","BZN|DK2","Without Sequence","206.14","",""
"02/04/2022 23:00:00 - 03/04/2022 00:00:00","BZN|DK2","Without Sequence","189.38","",""
"03/04/2022 00:00:00 - 03/04/2022 01:00:00","BZN|DK2","Without Sequence","199.08","",""
"03/04/2022 01:00:00 - 03/04/2022 02:00:00","BZN|DK2","Without Sequence","193.08","",""
"03/04/2022 02:00:00 - 03/04/2022 03:00:00","BZN|DK2","Without Sequence","195.76","",""
"03/04/2022 03:00:00 - 03/04/2022 04:00:00","BZN|DK2","Without Sequence","194.44","",""
"03/04/2022 04:00:00 - 03/04/2022 05:00:00","BZN|DK2","Without Sequence","195.55","",""
"03/04/2022 05:00:00 - 03/04/2022 06:00:00","BZN|DK2","Without Sequence","193.82","",""
"03/04/2022 06:00:00 - 03/04/2022 07:00:00","BZN|DK2","Without Sequence","190.88","",""
"03/04/2022 07:00:00 - 03/04/2022 08:00:00","BZN|DK2","Without Sequence","192.60","",""
"03/04/2022 08:00:00 - 03/04/2022 09:00:00","BZN|DK2","Without Sequence","197.24","",""
"03/04/2022 09:00:00 - 03/04/2022 10:00:00","BZN|DK2","Without Sequence","182.07","",""
"03/04/2022 10:00:00 - 03/04/2022 11:00:00","BZN|DK2","Without Sequence","180.76","",""
"03/04/2022 11:00:00 - 03/04/2022 12:00:00","BZN|DK2","Without Sequence","179.13","",""
"03/04/2022 12:00:00 - 03/04/2022 13:00:00","BZN|DK2","Without Sequence","174.20","",""
"03/04/2022 13:00:00 - 03/04/2022 14:00:00","BZN|DK2","Without Sequence","119.64","",""
"03/04/2022 14:00:00 - 03/04/2022 15:00:00","BZN|DK2","Without Sequence","97.07","",""
"03/04/2022 15:00:00 - 03/04/2022 16:00:00","BZN|DK2","Without Sequence","104.00","",""
"03/04/2022 16:00:00 - 03/04/2022 17:00:00","BZN|DK2","Without Sequence","121.39","",""
"03/04/2022 17:00:00 - 03/04/2022 18:00:00","BZN|DK2","Without Sequence","58.93","",""
"03/04/2022 18:00:00 - 03/04/2022 19:00:00","BZN|DK2","Without Sequence","68.66","",""
"03/04/2022 19:00:00 - 03/04/2022 20:00:00","BZN|DK2","Without Sequence","90.09","",""
"03/04/2022 20:00:00 - 03/04/2022 21:00:00","BZN|DK2","Without Sequence","69.95","",""
"03/04/2022 21:00:00 - 03/04/2022 22:00:00","BZN|DK2","Without Sequence","64.60","",""
"03/04/2022 22:00:00 - 03/04/2022 23:00:00","BZN|DK2","Without Sequence","57.33","",""
"03/04/2022 23:00:00 - 04/04/2022 00:00:00","BZN|DK2","Without Sequence","46.76","",""
"04/04/2022 00:00:00 - 04/04/2022 01:00:00","BZN|DK2","Without Sequence","49.96","",""
"04/04/2022 01:00:00 - 04/04/2022 02:00:00","BZN|DK2","Without Sequence","48.40","",""
"04/04/2022 02:00:00 - 04/04/2022 03:00:00","BZN|DK2","Without Sequence","46.93","",""
"04/04/2022 03:00:00 - 04/04/2022 04:00:00","BZN|DK2","Without Sequence","45.28","",""
"04/04/2022 04:00:00 - 04/04/2022 05:00:00","BZN|DK2","Without Sequence","42.52","",""
"04/04/2022 05:00:00 - 04/04/2022 06:00:00","BZN|DK2","Without Sequence","58.05","",""
"04/04/2022 06:00:00 - 04/04/2022 07:00:00","BZN|DK2","Without Sequence","109.96","",""
"04/04/2022 07:00:00 - 04/04/2022 08:00:00","BZN|DK2","Without Sequence","120.60","",""
"04/04/2022 08:00:00 - 04/04/2022 09:00:00","BZN|DK2","Without Sequence","101.16","",""
"04/04/2022 09:00:00 - 04/04/2022 10:00:00","BZN|DK2","Without Sequence","87.60","",""
"04/04/2022 10:00:00 - 04/04/2022 11:00:00","BZN|DK2","Without Sequence","76.37","",""
"04/04/2022 11:00:00 - 04/04/2022 12:00:00","BZN|DK2","Without Sequence","68.27","",""
"04/04/2022 12:00:00 - 04/04/2022 13:00:00","BZN|DK2","Without Sequence","40.08","",""
"04/04/2022 13:00:00 - 04/04/2022 14:00:00","BZN|DK2","Without Sequence","30.98","",""
"04/04/2022 14:00:00 - 04/04/2022 15:00:00","BZN|DK2","Without Sequence","25.60","",""
"04/04/2022 15:00:00 - 04/04/2022 16:00:00","BZN|DK2","Without Sequence","37.56","",""
"04/04/2022 16:00:00 - 04/04/2022 17:00:00","BZN|DK2","Without Sequence","48.40","",""
"04/04/2022 17:00:00 - 04/04/2022 18:00:00","BZN|DK2","Without Sequence","68.62","",""
"04/04/2022 18:00:00 - 04/04/2022 19:00:00","BZN|DK2","Without Sequence","69.93","",""
"04/04/2022 19:00:00 - 04/04/2022 20:00:00","BZN|DK2","Without Sequence","74.86","",""
"04/04/2022 20:00:00 - 04/04/2022 21:00:00","BZN|DK2","Without Sequence","72.74","",""
"04/04/2022 21:00:00 - 04/04/2022 22:00:00","BZN|DK2","Without Sequence","63.43","",""
"04/04/2022 22:00:00 - 04/04/2022 23:00:00","BZN|DK2","Without Sequence","55.89","",""
"04/04/2022 23:00:00 - 05/04/2022 00:00:00","BZN|DK2","Without Sequence","48.31","",""
"05/04/2022 00:00:00 - 05/04/2022 01:00:00","BZN|DK2","Without Sequence","17.44","",""
"05/04/2022 01:00:00 - 05/04/2022 02:00:00","BZN|DK2","Without Sequence","17.02","",""
"05/04/2022 02:00:00 - 05/04/2022 03:00:00","BZN|DK2","Without Sequence","16.94","",""
"05/04/2022 03:00:00 - 05/04/2022 04:00:00","BZN|DK2","Without Sequence","17.50","",""
"05/04/2022 04:00:00 - 05/04/2022 05:00:00","BZN|DK2","Without Sequence","19.22","",""
"05/04/2022 05:00:00 - 05/04/2022 06:00:00","BZN|DK2","Without Sequence","30.90","",""
"05/04/2022 06:00:00 - 05/04/2022 07:00:00","BZN|DK2","Without Sequence","64.99","",""
"05/04/2022 07:00:00 - 05/04/2022 08:00:00","BZN|DK2","Without Sequence","122.06","",""
"05/04/2022 08:00:00 - 05/04/2022 09:00:00","BZN|DK2","Without Sequence","186.15","",""
"05/04/2022 09:00:00 - 05/04/2022 10:00:00","BZN|DK2","Without Sequence","118.90","",""
"05/04/2022 10:00:00 - 05/04/2022 11:00:00","BZN|DK2","Without Sequence","108.79","",""
"05/04/2022 11:00:00 - 05/04/2022 12:00:00","BZN|DK2","Without Sequence","100.35","",""
"05/04/2022 12:00:00 - 05/04/2022 13:00:00","BZN|DK2","Without Sequence","72.68","",""
"05/04/2022 13:00:00 - 05/04/2022 14:00:00","BZN|DK2","Without Sequence","54.89","",""
"05/04/2022 14:00:00 - 05/04/2022 15:00:00","BZN|DK2","Without Sequence","27.62","",""
"05/04/2022 15:00:00 - 05/04/2022 16:00:00","BZN|DK2","Without Sequence","34.90","",""
"05/04/2022 16:00:00 - 05/04/2022 17:00:00","BZN|DK2","Without Sequence","32.29","",""
"05/04/2022 17:00:00 - 05/04/2022 18:00:00","BZN|DK2","Without Sequence","51.21","",""
