"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"21/02/2025 23:30:00 - 21/02/2025 23:45:00","BZN|DK2","Without Sequence","48.60","",""
"21/02/2025 23:45:00 - 22/02/2025 00:00:00","BZN|DK2","Without Sequence","48.60","",""
"22/02/2025 00:00:00 - 22/02/2025 00:15:00","BZN|DK2","Without Sequence","40.25","",""
"22/02/2025 00:15:00 - 22/02/2025 00:30:00","BZN|DK2","Without Sequence","40.25","",""
"22/02/2025 00:30:00 - 22/02/2025 00:45:00","BZN|DK2","Without Sequence","40.25","",""
"22/02/2025 00:45:00 - 22/02/2025 01:00:00","BZN|DK2","Without Sequence","40.25","",""
"22/02/2025 01:00:00 - 22/02/2025 01:15:00","BZN|DK2","Without Sequence","41.83","",""
"22/02/2025 01:15:00 - 22/02/2025 01:30:00","BZN|DK2","Without Sequence","41.83","",""
"22/02/2025 01:30:00 - 22/02/2025 01:45:00","BZN|DK2","Without Sequence","41.83","",""
"22/02/2025 01:45:00 - 22/02/2025 02:00:00","BZN|DK2","Without Sequence","41.83","",""
"22/02/2025 02:00:00 - 22/02/2025 02:15:00","BZN|DK2","Without Sequence","42.03","",""
"22/02/2025 02:15:00 - 22/02/2025 02:30:00","BZN|DK2","Without Sequence","42.03","",""
"22/02/2025 02:30:00 - 22/02/2025 02:45:00","BZN|DK2","Without Sequence","42.03","",""
"22/02/2025 02:45:00 - 22/02/2025 03:00:00","BZN|DK2","Without Sequence","42.03","",""
"22/02/2025 03:00:00 - 22/02/2025 03:15:00","BZN|DK2","Without Sequence","41.34","",""
"22/02/2025 03:15:00 - 22/02/2025 03:30:00","BZN|DK2","Without Sequence","41.34","",""
"22/02/2025 03:30:00 - 22/02/2025 03:45:00","BZN|DK2","Without Sequence","41.34","",""
"22/02/2025 03:45:00 - 22/02/2025 04:00:00","BZN|DK2","Without Sequence","41.34","",""
"22/02/2025 04:00:00 - 22/02/2025 04:15:00","BZN|DK2","Without Sequence","39.79","",""
"22/02/2025 04:15:00 - 22/02/2025 04:30:00","BZN|DK2","Without Sequence","39.79","",""
"22/02/2025 04:30:00 - 22/02/2025 04:45:00","BZN|DK2","Without Sequence","39.79","",""
"22/02/2025 04:45:00 - 22/02/2025 05:00:00","BZN|DK2","Without Sequence","39.79","",""
"22/02/2025 05:00:00 - 22/02/2025 05:15:00","BZN|DK2","Without Sequence","40.95","",""
"22/02/2025 05:15:00 - 22/02/2025 05:30:00","BZN|DK2","Without Sequence","40.95","",""
"22/02/2025 05:30:00 - 22/02/2025 05:45:00","BZN|DK2","Without Sequence","40.95","",""
"22/02/2025 05:45:00 - 22/02/2025 06:00:00","BZN|DK2","Without Sequence","40.95","",""
"22/02/2025 06:00:00 - 22/02/2025 06:15:00","BZN|DK2","Without Sequence","47.40","",""
"22/02/2025 06:15:00 - 22/02/2025 06:30:00","BZN|DK2","Without Sequence","47.40","",""
"22/02/2025 06:30:00 - 22/02/2025 06:45:00","BZN|DK2","Without Sequence","47.40","",""
"22/02/2025 06:45:00 - 22/02/2025 07:00:00","BZN|DK2","Without Sequence","47.40","",""
"22/02/2025 07:00:00 - 22/02/2025 07:15:00","BZN|DK2","Without Sequence","52.12","",""
"22/02/2025 07:15:00 - 22/02/2025 07:30:00","BZN|DK2","Without Sequence","52.12","",""
"22/02/2025 07:30:00 - 22/02/2025 07:45:00","BZN|DK2","Without Sequence","52.12","",""
"22/02/2025 07:45:00 - 22/02/2025 08:00:00","BZN|DK2","Without Sequence","52.12","",""
"22/02/2025 08:00:00 - 22/02/2025 08:15:00","BZN|DK2","Without Sequence","52.79","",""
"22/02/2025 08:15:00 - 22/02/2025 08:30:00","BZN|DK2","Without Sequence","52.79","",""
"22/02/2025 08:30:00 - 22/02/2025 08:45:00","BZN|DK2","Without Sequence","52.79","",""
"22/02/2025 08:45:00 - 22/02/2025 09:00:00","BZN|DK2","Without Sequence","52.79","",""
"22/02/2025 09:00:00 - 22/02/2025 09:15:00","BZN|DK2","Without Sequence","60.39","",""
"22/02/2025 09:15:00 - 22/02/2025 09:30:00","BZN|DK2","Without Sequence","60.39","",""
"22/02/2025 09:30:00 - 22/02/2025 09:45:00","BZN|DK2","Without Sequence","60.39","",""
"22/02/2025 09:45:00 - 22/02/2025 10:00:00","BZN|DK2","Without Sequence","60.39","",""
"22/02/2025 10:00:00 - 22/02/2025 10:15:00","BZN|DK2","Without Sequence","51.87","",""
"22/02/2025 10:15:00 - 22/02/2025 10:30:00","BZN|DK2","Without Sequence","51.87","",""
"22/02/2025 10:30:00 - 22/02/2025 10:45:00","BZN|DK2","Without Sequence","51.87","",""
"22/02/2025 10:45:00 - 22/02/2025 11:00:00","BZN|DK2","Without Sequence","51.87","",""
"22/02/2025 11:00:00 - 22/02/2025 11:15:00","BZN|DK2","Without Sequence","41.98","",""
"22/02/2025 11:15:00 - 22/02/2025 11:30:00","BZN|DK2","Without Sequence","41.98","",""
"22/02/2025 11:30:00 - 22/02/2025 11:45:00","BZN|DK2","Without Sequence","41.98","",""
"22/02/2025 11:45:00 - 22/02/2025 12:00:00","BZN|DK2","Without Sequence","41.98","",""
"22/02/2025 12:00:00 - 22/02/2025 12:15:00","BZN|DK2","Without Sequence","40.40","",""
"22/02/2025 12:15:00 - 22/02/2025 12:30:00","BZN|DK2","Without Sequence","40.40","",""
"22/02/2025 12:30:00 - 22/02/2025 12:45:00","BZN|DK2","Without Sequence","40.40","",""
"22/02/2025 12:45:00 - 22/02/2025 13:00:00","BZN|DK2","Without Sequence","40.40","",""
"22/02/2025 13:00:00 - 22/02/2025 13:15:00","BZN|DK2","Without Sequence","52.69","",""
"22/02/2025 13:15:00 - 22/02/2025 13:30:00","BZN|DK2","Without Sequence","52.69","",""
"22/02/2025 13:30:00 - 22/02/2025 13:45:00","BZN|DK2","Without Sequence","52.69","",""
"22/02/2025 13:45:00 - 22/02/2025 14:00:00","BZN|DK2","Without Sequence","52.69","",""
"22/02/2025 14:00:00 - 22/02/2025 14:15:00","BZN|DK2","Without Sequence","61.67","",""
"22/02/2025 14:15:00 - 22/02/2025 14:30:00","BZN|DK2","Without Sequence","61.67","",""
"22/02/2025 14:30:00 - 22/02/2025 14:45:00","BZN|DK2","Without Sequence","61.67","",""
"22/02/2025 14:45:00 - 22/02/2025 15:00:00","BZN|DK2","Without Sequence","61.67","",""
"22/02/2025 15:00:00 - 22/02/2025 15:15:00","BZN|DK2","Without Sequence","66.11","",""
"22/02/2025 15:15:00 - 22/02/2025 15:30:00","BZN|DK2","Without Sequence","66.11","",""
"22/02/2025 15:30:00 - 22/02/2025 15:45:00","BZN|DK2","Without Sequence","66.11","",""
"22/02/2025 15:45:00 - 22/02/2025 16:00:00","BZN|DK2","Without Sequence","66.11","",""
"22/02/2025 16:00:00 - 22/02/2025 16:15:00","BZN|DK2","Without Sequence","90.38","",""
"22/02/2025 16:15:00 - 22/02/2025 16:30:00","BZN|DK2","Without Sequence","90.38","",""
"22/02/2025 16:30:00 - 22/02/2025 16:45:00","BZN|DK2","Without Sequence","90.38","",""
"22/02/2025 16:45:00 - 22/02/2025 17:00:00","BZN|DK2","Without Sequence","90.38","",""
"22/02/2025 17:00:00 - 22/02/2025 17:15:00","BZN|DK2","Without Sequence","108.08","",""
"22/02/2025 17:15:00 - 22/02/2025 17:30:00","BZN|DK2","Without Sequence","108.08","",""
"22/02/2025 17:30:00 - 22/02/2025 17:45:00","BZN|DK2","Without Sequence","108.08","",""
"22/02/2025 17:45:00 - 22/02/2025 18:00:00","BZN|DK2","Without Sequence","108.08","",""
"22/02/2025 18:00:00 - 22/02/2025 18:15:00","BZN|DK2","Without Sequence","106.98","",""
"22/02/2025 18:15:00 - 22/02/2025 18:30:00","BZN|DK2","Without Sequence","106.98","",""
"22/02/2025 18:30:00 - 22/02/2025 18:45:00","BZN|DK2","Without Sequence","106.98","",""
"22/02/2025 18:45:00 - 22/02/2025 19:00:00","BZN|DK2","Without Sequence","106.98","",""
"22/02/2025 19:00:00 - 22/02/2025 19:15:00","BZN|DK2","Without Sequence","105.89","",""
"22/02/2025 19:15:00 - 22/02/2025 19:30:00","BZN|DK2","Without Sequence","105.89","",""
"22/02/2025 19:30:00 - 22/02/2025 19:45:00","BZN|DK2","Without Sequence","105.89","",""
"22/02/2025 19:45:00 - 22/02/2025 20:00:00","BZN|DK2","Without Sequence","105.89","",""
"22/02/2025 20:00:00 - 22/02/2025 20:15:00","BZN|DK2","Without Sequence","91.69","",""
"22/02/2025 20:15:00 - 22/02/2025 20:30:00","BZN|DK2","Without Sequence","91.69","",""
"22/02/2025 20:30:00 - 22/02/2025 20:45:00","BZN|DK2","Without Sequence","91.69","",""
"22/02/2025 20:45:00 - 22/02/2025 21:00:00","BZN|DK2","Without Sequence","91.69","",""
"22/02/2025 21:00:00 - 22/02/2025 21:15:00","BZN|DK2","Without Sequence","91.77","",""
"22/02/2025 21:15:00 - 22/02/2025 21:30:00","BZN|DK2","Without Sequence","91.77","",""
"22/02/2025 21:30:00 - 22/02/2025 21:45:00","BZN|DK2","Without Sequence","91.77","",""
"22/02/2025 21:45:00 - 22/02/2025 22:00:00","BZN|DK2","Without Sequence","91.77","",""
"22/02/2025 22:00:00 - 22/02/2025 22:15:00","BZN|DK2","Without Sequence","67.11","",""
"22/02/2025 22:15:00 - 22/02/2025 22:30:00","BZN|DK2","Without Sequence","67.11","",""
"22/02/2025 22:30:00 - 22/02/2025 22:45:00","BZN|DK2","Without Sequence","67.11","",""
"22/02/2025 22:45:00 - 22/02/2025 23:00:00","BZN|DK2","Without Sequence","67.11","",""
"22/02/2025 23:00:00 - 22/02/2025 23:15:00","BZN|DK2","Without Sequence","67.11","",""
"22/02/2025 23:15:00 - 22/02/2025 23:30:00","BZN|DK2","Without Sequence","67.11","",""
"22/02/2025 23:30:00 - 22/02/2025 23:45:00","BZN|DK2","Without Sequence","67.11","",""
"22/02/2025 23:45:00 - 23/02/2025 00:00:00","BZN|DK2","Without Sequence","67.11","",""
"23/02/2025 00:00:00 - 23/02/2025 00:15:00","BZN|DK2","Without Sequence","91.10","",""
"23/02/2025 00:15:00 - 23/02/2025 00:30:00","BZN|DK2","Without Sequence","91.10","",""
"23/02/2025 00:30:00 - 23/02/2025 00:45:00","BZN|DK2","Without Sequence","91.10","",""
"23/02/2025 00:45:00 - 23/02/2025 01:00:00","BZN|DK2","Without Sequence","91.10","",""
"23/02/2025 01:00:00 - 23/02/2025 01:15:00","BZN|DK2","Without Sequence","84.99","",""
"23/02/2025 01:15:00 - 23/02/2025 01:30:00","BZN|DK2","Without Sequence","84.99","",""
"23/02/2025 01:30:00 - 23/02/2025 01:45:00","BZN|DK2","Without Sequence","84.99","",""
"23/02/2025 01:45:00 - 23/02/2025 02:00:00","BZN|DK2","Without Sequence","84.99","",""
"23/02/2025 02:00:00 - 23/02/2025 02:15:00","BZN|DK2","Without Sequence","86.21","",""
"23/02/2025 02:15:00 - 23/02/2025 02:30:00","BZN|DK2","Without Sequence","86.21","",""
"23/02/2025 02:30:00 - 23/02/2025 02:45:00","BZN|DK2","Without Sequence","86.21","",""
"23/02/2025 02:45:00 - 23/02/2025 03:00:00","BZN|DK2","Without Sequence","86.21","",""
"23/02/2025 03:00:00 - 23/02/2025 03:15:00","BZN|DK2","Without Sequence","83.63","",""
"23/02/2025 03:15:00 - 23/02/2025 03:30:00","BZN|DK2","Without Sequence","83.63","",""
"23/02/2025 03:30:00 - 23/02/2025 03:45:00","BZN|DK2","Without Sequence","83.63","",""
"23/02/2025 03:45:00 - 23/02/2025 04:00:00","BZN|DK2","Without Sequence","83.63","",""
"23/02/2025 04:00:00 - 23/02/2025 04:15:00","BZN|DK2","Without Sequence","84.30","",""
"23/02/2025 04:15:00 - 23/02/2025 04:30:00","BZN|DK2","Without Sequence","84.30","",""
"23/02/2025 04:30:00 - 23/02/2025 04:45:00","BZN|DK2","Without Sequence","84.30","",""
"23/02/2025 04:45:00 - 23/02/2025 05:00:00","BZN|DK2","Without Sequence","84.30","",""
"23/02/2025 05:00:00 - 23/02/2025 05:15:00","BZN|DK2","Without Sequence","85.79","",""
"23/02/2025 05:15:00 - 23/02/2025 05:30:00","BZN|DK2","Without Sequence","85.79","",""
"23/02/2025 05:30:00 - 23/02/2025 05:45:00","BZN|DK2","Without Sequence","85.79","",""
"23/02/2025 05:45:00 - 23/02/2025 06:00:00","BZN|DK2","Without Sequence","85.79","",""
"23/02/2025 06:00:00 - 23/02/2025 06:15:00","BZN|DK2","Without Sequence","86.62","",""
"23/02/2025 06:15:00 - 23/02/2025 06:30:00","BZN|DK2","Without Sequence","86.62","",""
"23/02/2025 06:30:00 - 23/02/2025 06:45:00","BZN|DK2","Without Sequence","86.62","",""
"23/02/2025 06:45:00 - 23/02/2025 07:00:00","BZN|DK2","Without Sequence","86.62","",""
"23/02/2025 07:00:00 - 23/02/2025 07:15:00","BZN|DK2","Without Sequence","85.00","",""
"23/02/2025 07:15:00 - 23/02/2025 07:30:00","BZN|DK2","Without Sequence","85.00","",""
"23/02/2025 07:30:00 - 23/02/2025 07:45:00","BZN|DK2","Without Sequence","85.00","",""
"23/02/2025 07:45:00 - 23/02/2025 08:00:00","BZN|DK2","Without Sequence","85.00","",""
"23/02/2025 08:00:00 - 23/02/2025 08:15:00","BZN|DK2","Without Sequence","98.06","",""
"23/02/2025 08:15:00 - 23/02/2025 08:30:00","BZN|DK2","Without Sequence","98.06","",""
"23/02/2025 08:30:00 - 23/02/2025 08:45:00","BZN|DK2","Without Sequence","98.06","",""
"23/02/2025 08:45:00 - 23/02/2025 09:00:00","BZN|DK2","Without Sequence","98.06","",""
"23/02/2025 09:00:00 - 23/02/2025 09:15:00","BZN|DK2","Without Sequence","93.00","",""
"23/02/2025 09:15:00 - 23/02/2025 09:30:00","BZN|DK2","Without Sequence","93.00","",""
"23/02/2025 09:30:00 - 23/02/2025 09:45:00","BZN|DK2","Without Sequence","93.00","",""
"23/02/2025 09:45:00 - 23/02/2025 10:00:00","BZN|DK2","Without Sequence","93.00","",""
"23/02/2025 10:00:00 - 23/02/2025 10:15:00","BZN|DK2","Without Sequence","76.13","",""
"23/02/2025 10:15:00 - 23/02/2025 10:30:00","BZN|DK2","Without Sequence","76.13","",""
"23/02/2025 10:30:00 - 23/02/2025 10:45:00","BZN|DK2","Without Sequence","76.13","",""
"23/02/2025 10:45:00 - 23/02/2025 11:00:00","BZN|DK2","Without Sequence","76.13","",""
"23/02/2025 11:00:00 - 23/02/2025 11:15:00","BZN|DK2","Without Sequence","60.46","",""
"23/02/2025 11:15:00 - 23/02/2025 11:30:00","BZN|DK2","Without Sequence","60.46","",""
"23/02/2025 11:30:00 - 23/02/2025 11:45:00","BZN|DK2","Without Sequence","60.46","",""
"23/02/2025 11:45:00 - 23/02/2025 12:00:00","BZN|DK2","Without Sequence","60.46","",""
"23/02/2025 12:00:00 - 23/02/2025 12:15:00","BZN|DK2","Without Sequence","51.27","",""
"23/02/2025 12:15:00 - 23/02/2025 12:30:00","BZN|DK2","Without Sequence","51.27","",""
"23/02/2025 12:30:00 - 23/02/2025 12:45:00","BZN|DK2","Without Sequence","51.27","",""
"23/02/2025 12:45:00 - 23/02/2025 13:00:00","BZN|DK2","Without Sequence","51.27","",""
"23/02/2025 13:00:00 - 23/02/2025 13:15:00","BZN|DK2","Without Sequence","50.81","",""
"23/02/2025 13:15:00 - 23/02/2025 13:30:00","BZN|DK2","Without Sequence","50.81","",""
"23/02/2025 13:30:00 - 23/02/2025 13:45:00","BZN|DK2","Without Sequence","50.81","",""
"23/02/2025 13:45:00 - 23/02/2025 14:00:00","BZN|DK2","Without Sequence","50.81","",""
"23/02/2025 14:00:00 - 23/02/2025 14:15:00","BZN|DK2","Without Sequence","50.88","",""
"23/02/2025 14:15:00 - 23/02/2025 14:30:00","BZN|DK2","Without Sequence","50.88","",""
"23/02/2025 14:30:00 - 23/02/2025 14:45:00","BZN|DK2","Without Sequence","50.88","",""
"23/02/2025 14:45:00 - 23/02/2025 15:00:00","BZN|DK2","Without Sequence","50.88","",""
"23/02/2025 15:00:00 - 23/02/2025 15:15:00","BZN|DK2","Without Sequence","60.40","",""
"23/02/2025 15:15:00 - 23/02/2025 15:30:00","BZN|DK2","Without Sequence","60.40","",""
"23/02/2025 15:30:00 - 23/02/2025 15:45:00","BZN|DK2","Without Sequence","60.40","",""
"23/02/2025 15:45:00 - 23/02/2025 16:00:00","BZN|DK2","Without Sequence","60.40","",""
"23/02/2025 16:00:00 - 23/02/2025 16:15:00","BZN|DK2","Without Sequence","84.70","",""
"23/02/2025 16:15:00 - 23/02/2025 16:30:00","BZN|DK2","Without Sequence","84.70","",""
"23/02/2025 16:30:00 - 23/02/2025 16:45:00","BZN|DK2","Without Sequence","84.70","",""
"23/02/2025 16:45:00 - 23/02/2025 17:00:00","BZN|DK2","Without Sequence","84.70","",""
"23/02/2025 17:00:00 - 23/02/2025 17:15:00","BZN|DK2","Without Sequence","150.12","",""
"23/02/2025 17:15:00 - 23/02/2025 17:30:00","BZN|DK2","Without Sequence","150.12","",""
"23/02/2025 17:30:00 - 23/02/2025 17:45:00","BZN|DK2","Without Sequence","150.12","",""
"23/02/2025 17:45:00 - 23/02/2025 18:00:00","BZN|DK2","Without Sequence","150.12","",""
"23/02/2025 18:00:00 - 23/02/2025 18:15:00","BZN|DK2","Without Sequence","154.69","",""
"23/02/2025 18:15:00 - 23/02/2025 18:30:00","BZN|DK2","Without Sequence","154.69","",""
"23/02/2025 18:30:00 - 23/02/2025 18:45:00","BZN|DK2","Without Sequence","154.69","",""
"23/02/2025 18:45:00 - 23/02/2025 19:00:00","BZN|DK2","Without Sequence","154.69","",""
"23/02/2025 19:00:00 - 23/02/2025 19:15:00","BZN|DK2","Without Sequence","117.03","",""
"23/02/2025 19:15:00 - 23/02/2025 19:30:00","BZN|DK2","Without Sequence","117.03","",""
"23/02/2025 19:30:00 - 23/02/2025 19:45:00","BZN|DK2","Without Sequence","117.03","",""
"23/02/2025 19:45:00 - 23/02/2025 20:00:00","BZN|DK2","Without Sequence","117.03","",""
"23/02/2025 20:00:00 - 23/02/2025 20:15:00","BZN|DK2","Without Sequence","96.04","",""
"23/02/2025 20:15:00 - 23/02/2025 20:30:00","BZN|DK2","Without Sequence","96.04","",""
"23/02/2025 20:30:00 - 23/02/2025 20:45:00","BZN|DK2","Without Sequence","96.04","",""
"23/02/2025 20:45:00 - 23/02/2025 21:00:00","BZN|DK2","Without Sequence","96.04","",""
"23/02/2025 21:00:00 - 23/02/2025 21:15:00","BZN|DK2","Without Sequence","77.33","",""
"23/02/2025 21:15:00 - 23/02/2025 21:30:00","BZN|DK2","Without Sequence","77.33","",""
"23/02/2025 21:30:00 - 23/02/2025 21:45:00","BZN|DK2","Without Sequence","77.33","",""
"23/02/2025 21:45:00 - 23/02/2025 22:00:00","BZN|DK2","Without Sequence","77.33","",""
"23/02/2025 22:00:00 - 23/02/2025 22:15:00","BZN|DK2","Without Sequence","67.11","",""
"23/02/2025 22:15:00 - 23/02/2025 22:30:00","BZN|DK2","Without Sequence","67.11","",""
"23/02/2025 22:30:00 - 23/02/2025 22:45:00","BZN|DK2","Without Sequence","67.11","",""
"23/02/2025 22:45:00 - 23/02/2025 23:00:00","BZN|DK2","Without Sequence","67.11","",""
"23/02/2025 23:00:00 - 23/02/2025 23:15:00","BZN|DK2","Without Sequence","47.81","",""
"23/02/2025 23:15:00 - 23/02/2025 23:30:00","BZN|DK2","Without Sequence","47.81","",""
"23/02/2025 23:30:00 - 23/02/2025 23:45:00","BZN|DK2","Without Sequence","47.81","",""
"23/02/2025 23:45:00 - 24/02/2025 00:00:00","BZN|DK2","Without Sequence","47.81","",""
"24/02/2025 00:00:00 - 24/02/2025 00:15:00","BZN|DK2","Without Sequence","67.10","",""
"24/02/2025 00:15:00 - 24/02/2025 00:30:00","BZN|DK2","Without Sequence","67.10","",""
"24/02/2025 00:30:00 - 24/02/2025 00:45:00","BZN|DK2","Without Sequence","67.10","",""
"24/02/2025 00:45:00 - 24/02/2025 01:00:00","BZN|DK2","Without Sequence","67.10","",""
"24/02/2025 01:00:00 - 24/02/2025 01:15:00","BZN|DK2","Without Sequence","19.31","",""
"24/02/2025 01:15:00 - 24/02/2025 01:30:00","BZN|DK2","Without Sequence","19.31","",""
"24/02/2025 01:30:00 - 24/02/2025 01:45:00","BZN|DK2","Without Sequence","19.31","",""
"24/02/2025 01:45:00 - 24/02/2025 02:00:00","BZN|DK2","Without Sequence","19.31","",""
"24/02/2025 02:00:00 - 24/02/2025 02:15:00","BZN|DK2","Without Sequence","9.02","",""
"24/02/2025 02:15:00 - 24/02/2025 02:30:00","BZN|DK2","Without Sequence","9.02","",""
"24/02/2025 02:30:00 - 24/02/2025 02:45:00","BZN|DK2","Without Sequence","9.02","",""
"24/02/2025 02:45:00 - 24/02/2025 03:00:00","BZN|DK2","Without Sequence","9.02","",""
"24/02/2025 03:00:00 - 24/02/2025 03:15:00","BZN|DK2","Without Sequence","4.09","",""
"24/02/2025 03:15:00 - 24/02/2025 03:30:00","BZN|DK2","Without Sequence","4.09","",""
"24/02/2025 03:30:00 - 24/02/2025 03:45:00","BZN|DK2","Without Sequence","4.09","",""
"24/02/2025 03:45:00 - 24/02/2025 04:00:00","BZN|DK2","Without Sequence","4.09","",""
"24/02/2025 04:00:00 - 24/02/2025 04:15:00","BZN|DK2","Without Sequence","3.93","",""
"24/02/2025 04:15:00 - 24/02/2025 04:30:00","BZN|DK2","Without Sequence","3.93","",""
"24/02/2025 04:30:00 - 24/02/2025 04:45:00","BZN|DK2","Without Sequence","3.93","",""
"24/02/2025 04:45:00 - 24/02/2025 05:00:00","BZN|DK2","Without Sequence","3.93","",""
"24/02/2025 05:00:00 - 24/02/2025 05:15:00","BZN|DK2","Without Sequence","3.96","",""
"24/02/2025 05:15:00 - 24/02/2025 05:30:00","BZN|DK2","Without Sequence","3.96","",""
"24/02/2025 05:30:00 - 24/02/2025 05:45:00","BZN|DK2","Without Sequence","3.96","",""
"24/02/2025 05:45:00 - 24/02/2025 06:00:00","BZN|DK2","Without Sequence","3.96","",""
"24/02/2025 06:00:00 - 24/02/2025 06:15:00","BZN|DK2","Without Sequence","33.01","",""
"24/02/2025 06:15:00 - 24/02/2025 06:30:00","BZN|DK2","Without Sequence","33.01","",""
"24/02/2025 06:30:00 - 24/02/2025 06:45:00","BZN|DK2","Without Sequence","33.01","",""
"24/02/2025 06:45:00 - 24/02/2025 07:00:00","BZN|DK2","Without Sequence","33.01","",""
"24/02/2025 07:00:00 - 24/02/2025 07:15:00","BZN|DK2","Without Sequence","48.89","",""
"24/02/2025 07:15:00 - 24/02/2025 07:30:00","BZN|DK2","Without Sequence","48.89","",""
"24/02/2025 07:30:00 - 24/02/2025 07:45:00","BZN|DK2","Without Sequence","48.89","",""
"24/02/2025 07:45:00 - 24/02/2025 08:00:00","BZN|DK2","Without Sequence","48.89","",""
"24/02/2025 08:00:00 - 24/02/2025 08:15:00","BZN|DK2","Without Sequence","52.93","",""
"24/02/2025 08:15:00 - 24/02/2025 08:30:00","BZN|DK2","Without Sequence","52.93","",""
"24/02/2025 08:30:00 - 24/02/2025 08:45:00","BZN|DK2","Without Sequence","52.93","",""
"24/02/2025 08:45:00 - 24/02/2025 09:00:00","BZN|DK2","Without Sequence","52.93","",""
"24/02/2025 09:00:00 - 24/02/2025 09:15:00","BZN|DK2","Without Sequence","51.36","",""
"24/02/2025 09:15:00 - 24/02/2025 09:30:00","BZN|DK2","Without Sequence","51.36","",""
"24/02/2025 09:30:00 - 24/02/2025 09:45:00","BZN|DK2","Without Sequence","51.36","",""
"24/02/2025 09:45:00 - 24/02/2025 10:00:00","BZN|DK2","Without Sequence","51.36","",""
"24/02/2025 10:00:00 - 24/02/2025 10:15:00","BZN|DK2","Without Sequence","50.46","",""
"24/02/2025 10:15:00 - 24/02/2025 10:30:00","BZN|DK2","Without Sequence","50.46","",""
"24/02/2025 10:30:00 - 24/02/2025 10:45:00","BZN|DK2","Without Sequence","50.46","",""
"24/02/2025 10:45:00 - 24/02/2025 11:00:00","BZN|DK2","Without Sequence","50.46","",""
"24/02/2025 11:00:00 - 24/02/2025 11:15:00","BZN|DK2","Without Sequence","44.96","",""
"24/02/2025 11:15:00 - 24/02/2025 11:30:00","BZN|DK2","Without Sequence","44.96","",""
"24/02/2025 11:30:00 - 24/02/2025 11:45:00","BZN|DK2","Without Sequence","44.96","",""
"24/02/2025 11:45:00 - 24/02/2025 12:00:00","BZN|DK2","Without Sequence","44.96","",""
"24/02/2025 12:00:00 - 24/02/2025 12:15:00","BZN|DK2","Without Sequence","41.88","",""
"24/02/2025 12:15:00 - 24/02/2025 12:30:00","BZN|DK2","Without Sequence","41.88","",""
"24/02/2025 12:30:00 - 24/02/2025 12:45:00","BZN|DK2","Without Sequence","41.88","",""
"24/02/2025 12:45:00 - 24/02/2025 13:00:00","BZN|DK2","Without Sequence","41.88","",""
"24/02/2025 13:00:00 - 24/02/2025 13:15:00","BZN|DK2","Without Sequence","39.99","",""
"24/02/2025 13:15:00 - 24/02/2025 13:30:00","BZN|DK2","Without Sequence","39.99","",""
"24/02/2025 13:30:00 - 24/02/2025 13:45:00","BZN|DK2","Without Sequence","39.99","",""
"24/02/2025 13:45:00 - 24/02/2025 14:00:00","BZN|DK2","Without Sequence","39.99","",""
"24/02/2025 14:00:00 - 24/02/2025 14:15:00","BZN|DK2","Without Sequence","40.02","",""
"24/02/2025 14:15:00 - 24/02/2025 14:30:00","BZN|DK2","Without Sequence","40.02","",""
"24/02/2025 14:30:00 - 24/02/2025 14:45:00","BZN|DK2","Without Sequence","40.02","",""
"24/02/2025 14:45:00 - 24/02/2025 15:00:00","BZN|DK2","Without Sequence","40.02","",""
"24/02/2025 15:00:00 - 24/02/2025 15:15:00","BZN|DK2","Without Sequence","42.63","",""
"24/02/2025 15:15:00 - 24/02/2025 15:30:00","BZN|DK2","Without Sequence","42.63","",""
"24/02/2025 15:30:00 - 24/02/2025 15:45:00","BZN|DK2","Without Sequence","42.63","",""
"24/02/2025 15:45:00 - 24/02/2025 16:00:00","BZN|DK2","Without Sequence","42.63","",""
"24/02/2025 16:00:00 - 24/02/2025 16:15:00","BZN|DK2","Without Sequence","50.00","",""
"24/02/2025 16:15:00 - 24/02/2025 16:30:00","BZN|DK2","Without Sequence","50.00","",""
"24/02/2025 16:30:00 - 24/02/2025 16:45:00","BZN|DK2","Without Sequence","50.00","",""
"24/02/2025 16:45:00 - 24/02/2025 17:00:00","BZN|DK2","Without Sequence","50.00","",""
"24/02/2025 17:00:00 - 24/02/2025 17:15:00","BZN|DK2","Without Sequence","62.67","",""
"24/02/2025 17:15:00 - 24/02/2025 17:30:00","BZN|DK2","Without Sequence","62.67","",""
"24/02/2025 17:30:00 - 24/02/2025 17:45:00","BZN|DK2","Without Sequence","62.67","",""
"24/02/2025 17:45:00 - 24/02/2025 18:00:00","BZN|DK2","Without Sequence","62.67","",""
"24/02/2025 18:00:00 - 24/02/2025 18:15:00","BZN|DK2","Without Sequence","77.75","",""
"24/02/2025 18:15:00 - 24/02/2025 18:30:00","BZN|DK2","Without Sequence","77.75","",""
"24/02/2025 18:30:00 - 24/02/2025 18:45:00","BZN|DK2","Without Sequence","77.75","",""
"24/02/2025 18:45:00 - 24/02/2025 19:00:00","BZN|DK2","Without Sequence","77.75","",""
"24/02/2025 19:00:00 - 24/02/2025 19:15:00","BZN|DK2","Without Sequence","87.22","",""
"24/02/2025 19:15:00 - 24/02/2025 19:30:00","BZN|DK2","Without Sequence","87.22","",""
"24/02/2025 19:30:00 - 24/02/2025 19:45:00","BZN|DK2","Without Sequence","87.22","",""
