"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/03/2021 03:00:00 - 04/03/2021 04:00:00","BZN|DK2","Without Sequence","37.27","",""
"04/03/2021 04:00:00 - 04/03/2021 05:00:00","BZN|DK2","Without Sequence","37.00","",""
"04/03/2021 05:00:00 - 04/03/2021 06:00:00","BZN|DK2","Without Sequence","46.47","",""
"04/03/2021 06:00:00 - 04/03/2021 07:00:00","BZN|DK2","Without Sequence","55.80","",""
"04/03/2021 07:00:00 - 04/03/2021 08:00:00","BZN|DK2","Without Sequence","62.01","",""
"04/03/2021 08:00:00 - 04/03/2021 09:00:00","BZN|DK2","Without Sequence","65.71","",""
"04/03/2021 09:00:00 - 04/03/2021 10:00:00","BZN|DK2","Without Sequence","64.93","",""
"04/03/2021 10:00:00 - 04/03/2021 11:00:00","BZN|DK2","Without Sequence","60.05","",""
"04/03/2021 11:00:00 - 04/03/2021 12:00:00","BZN|DK2","Without Sequence","56.45","",""
"04/03/2021 12:00:00 - 04/03/2021 13:00:00","BZN|DK2","Without Sequence","55.00","",""
"04/03/2021 13:00:00 - 04/03/2021 14:00:00","BZN|DK2","Without Sequence","53.98","",""
"04/03/2021 14:00:00 - 04/03/2021 15:00:00","BZN|DK2","Without Sequence","53.23","",""
"04/03/2021 15:00:00 - 04/03/2021 16:00:00","BZN|DK2","Without Sequence","53.49","",""
"04/03/2021 16:00:00 - 04/03/2021 17:00:00","BZN|DK2","Without Sequence","53.07","",""
"04/03/2021 17:00:00 - 04/03/2021 18:00:00","BZN|DK2","Without Sequence","56.09","",""
"04/03/2021 18:00:00 - 04/03/2021 19:00:00","BZN|DK2","Without Sequence","62.13","",""
"04/03/2021 19:00:00 - 04/03/2021 20:00:00","BZN|DK2","Without Sequence","66.14","",""
"04/03/2021 20:00:00 - 04/03/2021 21:00:00","BZN|DK2","Without Sequence","57.60","",""
"04/03/2021 21:00:00 - 04/03/2021 22:00:00","BZN|DK2","Without Sequence","53.10","",""
"04/03/2021 22:00:00 - 04/03/2021 23:00:00","BZN|DK2","Without Sequence","50.57","",""
"04/03/2021 23:00:00 - 05/03/2021 00:00:00","BZN|DK2","Without Sequence","46.13","",""
"05/03/2021 00:00:00 - 05/03/2021 01:00:00","BZN|DK2","Without Sequence","45.63","",""
"05/03/2021 01:00:00 - 05/03/2021 02:00:00","BZN|DK2","Without Sequence","44.25","",""
"05/03/2021 02:00:00 - 05/03/2021 03:00:00","BZN|DK2","Without Sequence","42.65","",""
"05/03/2021 03:00:00 - 05/03/2021 04:00:00","BZN|DK2","Without Sequence","42.03","",""
"05/03/2021 04:00:00 - 05/03/2021 05:00:00","BZN|DK2","Without Sequence","42.35","",""
"05/03/2021 05:00:00 - 05/03/2021 06:00:00","BZN|DK2","Without Sequence","48.04","",""
"05/03/2021 06:00:00 - 05/03/2021 07:00:00","BZN|DK2","Without Sequence","57.31","",""
"05/03/2021 07:00:00 - 05/03/2021 08:00:00","BZN|DK2","Without Sequence","66.45","",""
"05/03/2021 08:00:00 - 05/03/2021 09:00:00","BZN|DK2","Without Sequence","69.64","",""
"05/03/2021 09:00:00 - 05/03/2021 10:00:00","BZN|DK2","Without Sequence","65.18","",""
"05/03/2021 10:00:00 - 05/03/2021 11:00:00","BZN|DK2","Without Sequence","60.14","",""
"05/03/2021 11:00:00 - 05/03/2021 12:00:00","BZN|DK2","Without Sequence","57.64","",""
"05/03/2021 12:00:00 - 05/03/2021 13:00:00","BZN|DK2","Without Sequence","55.01","",""
"05/03/2021 13:00:00 - 05/03/2021 14:00:00","BZN|DK2","Without Sequence","47.13","",""
"05/03/2021 14:00:00 - 05/03/2021 15:00:00","BZN|DK2","Without Sequence","44.24","",""
"05/03/2021 15:00:00 - 05/03/2021 16:00:00","BZN|DK2","Without Sequence","45.80","",""
"05/03/2021 16:00:00 - 05/03/2021 17:00:00","BZN|DK2","Without Sequence","51.99","",""
"05/03/2021 17:00:00 - 05/03/2021 18:00:00","BZN|DK2","Without Sequence","58.91","",""
"05/03/2021 18:00:00 - 05/03/2021 19:00:00","BZN|DK2","Without Sequence","65.74","",""
"05/03/2021 19:00:00 - 05/03/2021 20:00:00","BZN|DK2","Without Sequence","65.37","",""
"05/03/2021 20:00:00 - 05/03/2021 21:00:00","BZN|DK2","Without Sequence","59.17","",""
"05/03/2021 21:00:00 - 05/03/2021 22:00:00","BZN|DK2","Without Sequence","55.34","",""
"05/03/2021 22:00:00 - 05/03/2021 23:00:00","BZN|DK2","Without Sequence","53.15","",""
"05/03/2021 23:00:00 - 06/03/2021 00:00:00","BZN|DK2","Without Sequence","48.17","",""
"06/03/2021 00:00:00 - 06/03/2021 01:00:00","BZN|DK2","Without Sequence","48.00","",""
"06/03/2021 01:00:00 - 06/03/2021 02:00:00","BZN|DK2","Without Sequence","45.85","",""
"06/03/2021 02:00:00 - 06/03/2021 03:00:00","BZN|DK2","Without Sequence","42.52","",""
"06/03/2021 03:00:00 - 06/03/2021 04:00:00","BZN|DK2","Without Sequence","38.72","",""
"06/03/2021 04:00:00 - 06/03/2021 05:00:00","BZN|DK2","Without Sequence","38.40","",""
"06/03/2021 05:00:00 - 06/03/2021 06:00:00","BZN|DK2","Without Sequence","39.48","",""
"06/03/2021 06:00:00 - 06/03/2021 07:00:00","BZN|DK2","Without Sequence","40.46","",""
"06/03/2021 07:00:00 - 06/03/2021 08:00:00","BZN|DK2","Without Sequence","46.48","",""
"06/03/2021 08:00:00 - 06/03/2021 09:00:00","BZN|DK2","Without Sequence","48.03","",""
"06/03/2021 09:00:00 - 06/03/2021 10:00:00","BZN|DK2","Without Sequence","45.61","",""
"06/03/2021 10:00:00 - 06/03/2021 11:00:00","BZN|DK2","Without Sequence","39.94","",""
"06/03/2021 11:00:00 - 06/03/2021 12:00:00","BZN|DK2","Without Sequence","32.77","",""
"06/03/2021 12:00:00 - 06/03/2021 13:00:00","BZN|DK2","Without Sequence","25.04","",""
"06/03/2021 13:00:00 - 06/03/2021 14:00:00","BZN|DK2","Without Sequence","20.80","",""
"06/03/2021 14:00:00 - 06/03/2021 15:00:00","BZN|DK2","Without Sequence","19.31","",""
"06/03/2021 15:00:00 - 06/03/2021 16:00:00","BZN|DK2","Without Sequence","19.59","",""
"06/03/2021 16:00:00 - 06/03/2021 17:00:00","BZN|DK2","Without Sequence","21.77","",""
"06/03/2021 17:00:00 - 06/03/2021 18:00:00","BZN|DK2","Without Sequence","42.81","",""
"06/03/2021 18:00:00 - 06/03/2021 19:00:00","BZN|DK2","Without Sequence","44.10","",""
"06/03/2021 19:00:00 - 06/03/2021 20:00:00","BZN|DK2","Without Sequence","49.83","",""
"06/03/2021 20:00:00 - 06/03/2021 21:00:00","BZN|DK2","Without Sequence","22.13","",""
"06/03/2021 21:00:00 - 06/03/2021 22:00:00","BZN|DK2","Without Sequence","20.77","",""
"06/03/2021 22:00:00 - 06/03/2021 23:00:00","BZN|DK2","Without Sequence","21.00","",""
"06/03/2021 23:00:00 - 07/03/2021 00:00:00","BZN|DK2","Without Sequence","19.67","",""
"07/03/2021 00:00:00 - 07/03/2021 01:00:00","BZN|DK2","Without Sequence","16.91","",""
"07/03/2021 01:00:00 - 07/03/2021 02:00:00","BZN|DK2","Without Sequence","16.48","",""
"07/03/2021 02:00:00 - 07/03/2021 03:00:00","BZN|DK2","Without Sequence","16.21","",""
"07/03/2021 03:00:00 - 07/03/2021 04:00:00","BZN|DK2","Without Sequence","16.70","",""
"07/03/2021 04:00:00 - 07/03/2021 05:00:00","BZN|DK2","Without Sequence","17.85","",""
"07/03/2021 05:00:00 - 07/03/2021 06:00:00","BZN|DK2","Without Sequence","20.00","",""
"07/03/2021 06:00:00 - 07/03/2021 07:00:00","BZN|DK2","Without Sequence","20.35","",""
"07/03/2021 07:00:00 - 07/03/2021 08:00:00","BZN|DK2","Without Sequence","20.91","",""
"07/03/2021 08:00:00 - 07/03/2021 09:00:00","BZN|DK2","Without Sequence","35.68","",""
"07/03/2021 09:00:00 - 07/03/2021 10:00:00","BZN|DK2","Without Sequence","37.58","",""
"07/03/2021 10:00:00 - 07/03/2021 11:00:00","BZN|DK2","Without Sequence","38.13","",""
"07/03/2021 11:00:00 - 07/03/2021 12:00:00","BZN|DK2","Without Sequence","38.79","",""
"07/03/2021 12:00:00 - 07/03/2021 13:00:00","BZN|DK2","Without Sequence","38.55","",""
"07/03/2021 13:00:00 - 07/03/2021 14:00:00","BZN|DK2","Without Sequence","37.52","",""
"07/03/2021 14:00:00 - 07/03/2021 15:00:00","BZN|DK2","Without Sequence","38.11","",""
"07/03/2021 15:00:00 - 07/03/2021 16:00:00","BZN|DK2","Without Sequence","40.00","",""
"07/03/2021 16:00:00 - 07/03/2021 17:00:00","BZN|DK2","Without Sequence","42.40","",""
"07/03/2021 17:00:00 - 07/03/2021 18:00:00","BZN|DK2","Without Sequence","47.67","",""
"07/03/2021 18:00:00 - 07/03/2021 19:00:00","BZN|DK2","Without Sequence","55.84","",""
"07/03/2021 19:00:00 - 07/03/2021 20:00:00","BZN|DK2","Without Sequence","60.91","",""
"07/03/2021 20:00:00 - 07/03/2021 21:00:00","BZN|DK2","Without Sequence","56.77","",""
"07/03/2021 21:00:00 - 07/03/2021 22:00:00","BZN|DK2","Without Sequence","54.27","",""
"07/03/2021 22:00:00 - 07/03/2021 23:00:00","BZN|DK2","Without Sequence","53.00","",""
"07/03/2021 23:00:00 - 08/03/2021 00:00:00","BZN|DK2","Without Sequence","48.99","",""
"08/03/2021 00:00:00 - 08/03/2021 01:00:00","BZN|DK2","Without Sequence","47.30","",""
"08/03/2021 01:00:00 - 08/03/2021 02:00:00","BZN|DK2","Without Sequence","45.50","",""
"08/03/2021 02:00:00 - 08/03/2021 03:00:00","BZN|DK2","Without Sequence","44.48","",""
"08/03/2021 03:00:00 - 08/03/2021 04:00:00","BZN|DK2","Without Sequence","43.02","",""
"08/03/2021 04:00:00 - 08/03/2021 05:00:00","BZN|DK2","Without Sequence","45.00","",""
"08/03/2021 05:00:00 - 08/03/2021 06:00:00","BZN|DK2","Without Sequence","50.06","",""
"08/03/2021 06:00:00 - 08/03/2021 07:00:00","BZN|DK2","Without Sequence","63.92","",""
"08/03/2021 07:00:00 - 08/03/2021 08:00:00","BZN|DK2","Without Sequence","79.27","",""
"08/03/2021 08:00:00 - 08/03/2021 09:00:00","BZN|DK2","Without Sequence","86.66","",""
"08/03/2021 09:00:00 - 08/03/2021 10:00:00","BZN|DK2","Without Sequence","69.57","",""
"08/03/2021 10:00:00 - 08/03/2021 11:00:00","BZN|DK2","Without Sequence","59.34","",""
"08/03/2021 11:00:00 - 08/03/2021 12:00:00","BZN|DK2","Without Sequence","57.73","",""
"08/03/2021 12:00:00 - 08/03/2021 13:00:00","BZN|DK2","Without Sequence","55.77","",""
"08/03/2021 13:00:00 - 08/03/2021 14:00:00","BZN|DK2","Without Sequence","54.48","",""
"08/03/2021 14:00:00 - 08/03/2021 15:00:00","BZN|DK2","Without Sequence","54.15","",""
"08/03/2021 15:00:00 - 08/03/2021 16:00:00","BZN|DK2","Without Sequence","55.41","",""
"08/03/2021 16:00:00 - 08/03/2021 17:00:00","BZN|DK2","Without Sequence","58.64","",""
"08/03/2021 17:00:00 - 08/03/2021 18:00:00","BZN|DK2","Without Sequence","70.00","",""
"08/03/2021 18:00:00 - 08/03/2021 19:00:00","BZN|DK2","Without Sequence","100.87","",""
"08/03/2021 19:00:00 - 08/03/2021 20:00:00","BZN|DK2","Without Sequence","103.71","",""
"08/03/2021 20:00:00 - 08/03/2021 21:00:00","BZN|DK2","Without Sequence","66.18","",""
"08/03/2021 21:00:00 - 08/03/2021 22:00:00","BZN|DK2","Without Sequence","59.16","",""
"08/03/2021 22:00:00 - 08/03/2021 23:00:00","BZN|DK2","Without Sequence","56.87","",""
"08/03/2021 23:00:00 - 09/03/2021 00:00:00","BZN|DK2","Without Sequence","53.14","",""
"09/03/2021 00:00:00 - 09/03/2021 01:00:00","BZN|DK2","Without Sequence","47.52","",""
"09/03/2021 01:00:00 - 09/03/2021 02:00:00","BZN|DK2","Without Sequence","46.66","",""
"09/03/2021 02:00:00 - 09/03/2021 03:00:00","BZN|DK2","Without Sequence","43.77","",""
"09/03/2021 03:00:00 - 09/03/2021 04:00:00","BZN|DK2","Without Sequence","43.09","",""
"09/03/2021 04:00:00 - 09/03/2021 05:00:00","BZN|DK2","Without Sequence","43.59","",""
"09/03/2021 05:00:00 - 09/03/2021 06:00:00","BZN|DK2","Without Sequence","49.45","",""
"09/03/2021 06:00:00 - 09/03/2021 07:00:00","BZN|DK2","Without Sequence","61.70","",""
"09/03/2021 07:00:00 - 09/03/2021 08:00:00","BZN|DK2","Without Sequence","73.40","",""
"09/03/2021 08:00:00 - 09/03/2021 09:00:00","BZN|DK2","Without Sequence","81.35","",""
"09/03/2021 09:00:00 - 09/03/2021 10:00:00","BZN|DK2","Without Sequence","72.55","",""
"09/03/2021 10:00:00 - 09/03/2021 11:00:00","BZN|DK2","Without Sequence","63.02","",""
"09/03/2021 11:00:00 - 09/03/2021 12:00:00","BZN|DK2","Without Sequence","59.70","",""
"09/03/2021 12:00:00 - 09/03/2021 13:00:00","BZN|DK2","Without Sequence","57.94","",""
"09/03/2021 13:00:00 - 09/03/2021 14:00:00","BZN|DK2","Without Sequence","56.47","",""
"09/03/2021 14:00:00 - 09/03/2021 15:00:00","BZN|DK2","Without Sequence","56.49","",""
"09/03/2021 15:00:00 - 09/03/2021 16:00:00","BZN|DK2","Without Sequence","57.39","",""
"09/03/2021 16:00:00 - 09/03/2021 17:00:00","BZN|DK2","Without Sequence","57.05","",""
"09/03/2021 17:00:00 - 09/03/2021 18:00:00","BZN|DK2","Without Sequence","65.00","",""
"09/03/2021 18:00:00 - 09/03/2021 19:00:00","BZN|DK2","Without Sequence","92.37","",""
"09/03/2021 19:00:00 - 09/03/2021 20:00:00","BZN|DK2","Without Sequence","93.30","",""
"09/03/2021 20:00:00 - 09/03/2021 21:00:00","BZN|DK2","Without Sequence","70.00","",""
"09/03/2021 21:00:00 - 09/03/2021 22:00:00","BZN|DK2","Without Sequence","61.70","",""
"09/03/2021 22:00:00 - 09/03/2021 23:00:00","BZN|DK2","Without Sequence","58.30","",""
"09/03/2021 23:00:00 - 10/03/2021 00:00:00","BZN|DK2","Without Sequence","53.57","",""
"10/03/2021 00:00:00 - 10/03/2021 01:00:00","BZN|DK2","Without Sequence","55.57","",""
"10/03/2021 01:00:00 - 10/03/2021 02:00:00","BZN|DK2","Without Sequence","53.05","",""
"10/03/2021 02:00:00 - 10/03/2021 03:00:00","BZN|DK2","Without Sequence","50.03","",""
"10/03/2021 03:00:00 - 10/03/2021 04:00:00","BZN|DK2","Without Sequence","49.04","",""
"10/03/2021 04:00:00 - 10/03/2021 05:00:00","BZN|DK2","Without Sequence","49.00","",""
"10/03/2021 05:00:00 - 10/03/2021 06:00:00","BZN|DK2","Without Sequence","54.39","",""
"10/03/2021 06:00:00 - 10/03/2021 07:00:00","BZN|DK2","Without Sequence","60.35","",""
"10/03/2021 07:00:00 - 10/03/2021 08:00:00","BZN|DK2","Without Sequence","92.73","",""
"10/03/2021 08:00:00 - 10/03/2021 09:00:00","BZN|DK2","Without Sequence","149.98","",""
"10/03/2021 09:00:00 - 10/03/2021 10:00:00","BZN|DK2","Without Sequence","99.67","",""
"10/03/2021 10:00:00 - 10/03/2021 11:00:00","BZN|DK2","Without Sequence","71.09","",""
"10/03/2021 11:00:00 - 10/03/2021 12:00:00","BZN|DK2","Without Sequence","72.86","",""
"10/03/2021 12:00:00 - 10/03/2021 13:00:00","BZN|DK2","Without Sequence","69.99","",""
"10/03/2021 13:00:00 - 10/03/2021 14:00:00","BZN|DK2","Without Sequence","47.11","",""
"10/03/2021 14:00:00 - 10/03/2021 15:00:00","BZN|DK2","Without Sequence","46.89","",""
"10/03/2021 15:00:00 - 10/03/2021 16:00:00","BZN|DK2","Without Sequence","47.10","",""
"10/03/2021 16:00:00 - 10/03/2021 17:00:00","BZN|DK2","Without Sequence","49.03","",""
"10/03/2021 17:00:00 - 10/03/2021 18:00:00","BZN|DK2","Without Sequence","56.52","",""
"10/03/2021 18:00:00 - 10/03/2021 19:00:00","BZN|DK2","Without Sequence","70.03","",""
"10/03/2021 19:00:00 - 10/03/2021 20:00:00","BZN|DK2","Without Sequence","48.08","",""
"10/03/2021 20:00:00 - 10/03/2021 21:00:00","BZN|DK2","Without Sequence","45.04","",""
"10/03/2021 21:00:00 - 10/03/2021 22:00:00","BZN|DK2","Without Sequence","41.36","",""
"10/03/2021 22:00:00 - 10/03/2021 23:00:00","BZN|DK2","Without Sequence","36.22","",""
"10/03/2021 23:00:00 - 11/03/2021 00:00:00","BZN|DK2","Without Sequence","24.37","",""
"11/03/2021 00:00:00 - 11/03/2021 01:00:00","BZN|DK2","Without Sequence","18.07","",""
"11/03/2021 01:00:00 - 11/03/2021 02:00:00","BZN|DK2","Without Sequence","15.47","",""
"11/03/2021 02:00:00 - 11/03/2021 03:00:00","BZN|DK2","Without Sequence","13.95","",""
"11/03/2021 03:00:00 - 11/03/2021 04:00:00","BZN|DK2","Without Sequence","14.53","",""
"11/03/2021 04:00:00 - 11/03/2021 05:00:00","BZN|DK2","Without Sequence","16.92","",""
"11/03/2021 05:00:00 - 11/03/2021 06:00:00","BZN|DK2","Without Sequence","19.86","",""
"11/03/2021 06:00:00 - 11/03/2021 07:00:00","BZN|DK2","Without Sequence","24.37","",""
"11/03/2021 07:00:00 - 11/03/2021 08:00:00","BZN|DK2","Without Sequence","36.99","",""
"11/03/2021 08:00:00 - 11/03/2021 09:00:00","BZN|DK2","Without Sequence","37.63","",""
"11/03/2021 09:00:00 - 11/03/2021 10:00:00","BZN|DK2","Without Sequence","37.47","",""
"11/03/2021 10:00:00 - 11/03/2021 11:00:00","BZN|DK2","Without Sequence","35.84","",""
"11/03/2021 11:00:00 - 11/03/2021 12:00:00","BZN|DK2","Without Sequence","35.76","",""
"11/03/2021 12:00:00 - 11/03/2021 13:00:00","BZN|DK2","Without Sequence","36.97","",""
"11/03/2021 13:00:00 - 11/03/2021 14:00:00","BZN|DK2","Without Sequence","30.27","",""
"11/03/2021 14:00:00 - 11/03/2021 15:00:00","BZN|DK2","Without Sequence","26.21","",""
"11/03/2021 15:00:00 - 11/03/2021 16:00:00","BZN|DK2","Without Sequence","30.77","",""
"11/03/2021 16:00:00 - 11/03/2021 17:00:00","BZN|DK2","Without Sequence","34.09","",""
"11/03/2021 17:00:00 - 11/03/2021 18:00:00","BZN|DK2","Without Sequence","38.03","",""
"11/03/2021 18:00:00 - 11/03/2021 19:00:00","BZN|DK2","Without Sequence","39.04","",""
"11/03/2021 19:00:00 - 11/03/2021 20:00:00","BZN|DK2","Without Sequence","35.92","",""
"11/03/2021 20:00:00 - 11/03/2021 21:00:00","BZN|DK2","Without Sequence","26.30","",""
"11/03/2021 21:00:00 - 11/03/2021 22:00:00","BZN|DK2","Without Sequence","24.64","",""
"11/03/2021 22:00:00 - 11/03/2021 23:00:00","BZN|DK2","Without Sequence","22.58","",""
"11/03/2021 23:00:00 - 12/03/2021 00:00:00","BZN|DK2","Without Sequence","16.63","",""
"12/03/2021 00:00:00 - 12/03/2021 01:00:00","BZN|DK2","Without Sequence","17.61","",""
"12/03/2021 01:00:00 - 12/03/2021 02:00:00","BZN|DK2","Without Sequence","16.19","",""
"12/03/2021 02:00:00 - 12/03/2021 03:00:00","BZN|DK2","Without Sequence","16.02","",""
"12/03/2021 03:00:00 - 12/03/2021 04:00:00","BZN|DK2","Without Sequence","16.37","",""
"12/03/2021 04:00:00 - 12/03/2021 05:00:00","BZN|DK2","Without Sequence","22.02","",""
"12/03/2021 05:00:00 - 12/03/2021 06:00:00","BZN|DK2","Without Sequence","25.56","",""
"12/03/2021 06:00:00 - 12/03/2021 07:00:00","BZN|DK2","Without Sequence","28.67","",""
"12/03/2021 07:00:00 - 12/03/2021 08:00:00","BZN|DK2","Without Sequence","39.18","",""
"12/03/2021 08:00:00 - 12/03/2021 09:00:00","BZN|DK2","Without Sequence","37.10","",""
"12/03/2021 09:00:00 - 12/03/2021 10:00:00","BZN|DK2","Without Sequence","28.79","",""
"12/03/2021 10:00:00 - 12/03/2021 11:00:00","BZN|DK2","Without Sequence","28.79","",""
"12/03/2021 11:00:00 - 12/03/2021 12:00:00","BZN|DK2","Without Sequence","28.50","",""
"12/03/2021 12:00:00 - 12/03/2021 13:00:00","BZN|DK2","Without Sequence","27.99","",""
"12/03/2021 13:00:00 - 12/03/2021 14:00:00","BZN|DK2","Without Sequence","27.46","",""
"12/03/2021 14:00:00 - 12/03/2021 15:00:00","BZN|DK2","Without Sequence","27.03","",""
"12/03/2021 15:00:00 - 12/03/2021 16:00:00","BZN|DK2","Without Sequence","26.91","",""
"12/03/2021 16:00:00 - 12/03/2021 17:00:00","BZN|DK2","Without Sequence","28.21","",""
"12/03/2021 17:00:00 - 12/03/2021 18:00:00","BZN|DK2","Without Sequence","39.99","",""
"12/03/2021 18:00:00 - 12/03/2021 19:00:00","BZN|DK2","Without Sequence","50.58","",""
"12/03/2021 19:00:00 - 12/03/2021 20:00:00","BZN|DK2","Without Sequence","52.84","",""
"12/03/2021 20:00:00 - 12/03/2021 21:00:00","BZN|DK2","Without Sequence","37.95","",""
"12/03/2021 21:00:00 - 12/03/2021 22:00:00","BZN|DK2","Without Sequence","31.56","",""
"12/03/2021 22:00:00 - 12/03/2021 23:00:00","BZN|DK2","Without Sequence","34.30","",""
"12/03/2021 23:00:00 - 13/03/2021 00:00:00","BZN|DK2","Without Sequence","32.81","",""
"13/03/2021 00:00:00 - 13/03/2021 01:00:00","BZN|DK2","Without Sequence","26.43","",""
"13/03/2021 01:00:00 - 13/03/2021 02:00:00","BZN|DK2","Without Sequence","25.19","",""
"13/03/2021 02:00:00 - 13/03/2021 03:00:00","BZN|DK2","Without Sequence","25.12","",""
"13/03/2021 03:00:00 - 13/03/2021 04:00:00","BZN|DK2","Without Sequence","25.16","",""
"13/03/2021 04:00:00 - 13/03/2021 05:00:00","BZN|DK2","Without Sequence","25.53","",""
"13/03/2021 05:00:00 - 13/03/2021 06:00:00","BZN|DK2","Without Sequence","26.29","",""
"13/03/2021 06:00:00 - 13/03/2021 07:00:00","BZN|DK2","Without Sequence","25.72","",""
"13/03/2021 07:00:00 - 13/03/2021 08:00:00","BZN|DK2","Without Sequence","26.57","",""
"13/03/2021 08:00:00 - 13/03/2021 09:00:00","BZN|DK2","Without Sequence","28.41","",""
"13/03/2021 09:00:00 - 13/03/2021 10:00:00","BZN|DK2","Without Sequence","28.96","",""
"13/03/2021 10:00:00 - 13/03/2021 11:00:00","BZN|DK2","Without Sequence","28.99","",""
"13/03/2021 11:00:00 - 13/03/2021 12:00:00","BZN|DK2","Without Sequence","28.72","",""
"13/03/2021 12:00:00 - 13/03/2021 13:00:00","BZN|DK2","Without Sequence","28.43","",""
"13/03/2021 13:00:00 - 13/03/2021 14:00:00","BZN|DK2","Without Sequence","28.14","",""
"13/03/2021 14:00:00 - 13/03/2021 15:00:00","BZN|DK2","Without Sequence","27.49","",""
"13/03/2021 15:00:00 - 13/03/2021 16:00:00","BZN|DK2","Without Sequence","27.51","",""
"13/03/2021 16:00:00 - 13/03/2021 17:00:00","BZN|DK2","Without Sequence","28.50","",""
"13/03/2021 17:00:00 - 13/03/2021 18:00:00","BZN|DK2","Without Sequence","37.06","",""
"13/03/2021 18:00:00 - 13/03/2021 19:00:00","BZN|DK2","Without Sequence","40.23","",""
"13/03/2021 19:00:00 - 13/03/2021 20:00:00","BZN|DK2","Without Sequence","41.61","",""
"13/03/2021 20:00:00 - 13/03/2021 21:00:00","BZN|DK2","Without Sequence","29.61","",""
"13/03/2021 21:00:00 - 13/03/2021 22:00:00","BZN|DK2","Without Sequence","28.32","",""
"13/03/2021 22:00:00 - 13/03/2021 23:00:00","BZN|DK2","Without Sequence","27.43","",""
"13/03/2021 23:00:00 - 14/03/2021 00:00:00","BZN|DK2","Without Sequence","26.08","",""
"14/03/2021 00:00:00 - 14/03/2021 01:00:00","BZN|DK2","Without Sequence","28.08","",""
"14/03/2021 01:00:00 - 14/03/2021 02:00:00","BZN|DK2","Without Sequence","28.01","",""
"14/03/2021 02:00:00 - 14/03/2021 03:00:00","BZN|DK2","Without Sequence","27.70","",""
"14/03/2021 03:00:00 - 14/03/2021 04:00:00","BZN|DK2","Without Sequence","27.07","",""
"14/03/2021 04:00:00 - 14/03/2021 05:00:00","BZN|DK2","Without Sequence","27.66","",""
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|DK2","Without Sequence","28.05","",""
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|DK2","Without Sequence","25.85","",""
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|DK2","Without Sequence","26.64","",""
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|DK2","Without Sequence","28.30","",""
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|DK2","Without Sequence","28.95","",""
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|DK2","Without Sequence","29.07","",""
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|DK2","Without Sequence","28.97","",""
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|DK2","Without Sequence","28.69","",""
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|DK2","Without Sequence","28.16","",""
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|DK2","Without Sequence","28.08","",""
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|DK2","Without Sequence","28.55","",""
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|DK2","Without Sequence","29.20","",""
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|DK2","Without Sequence","34.96","",""
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|DK2","Without Sequence","49.51","",""
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|DK2","Without Sequence","57.28","",""
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|DK2","Without Sequence","45.03","",""
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|DK2","Without Sequence","43.76","",""
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|DK2","Without Sequence","43.12","",""
"14/03/2021 23:00:00 - 15/03/2021 00:00:00","BZN|DK2","Without Sequence","38.79","",""
"15/03/2021 00:00:00 - 15/03/2021 01:00:00","BZN|DK2","Without Sequence","32.96","",""
"15/03/2021 01:00:00 - 15/03/2021 02:00:00","BZN|DK2","Without Sequence","32.19","",""
"15/03/2021 02:00:00 - 15/03/2021 03:00:00","BZN|DK2","Without Sequence","32.03","",""
"15/03/2021 03:00:00 - 15/03/2021 04:00:00","BZN|DK2","Without Sequence","32.08","",""
"15/03/2021 04:00:00 - 15/03/2021 05:00:00","BZN|DK2","Without Sequence","32.60","",""
"15/03/2021 05:00:00 - 15/03/2021 06:00:00","BZN|DK2","Without Sequence","41.34","",""
"15/03/2021 06:00:00 - 15/03/2021 07:00:00","BZN|DK2","Without Sequence","55.60","",""
"15/03/2021 07:00:00 - 15/03/2021 08:00:00","BZN|DK2","Without Sequence","62.47","",""
"15/03/2021 08:00:00 - 15/03/2021 09:00:00","BZN|DK2","Without Sequence","64.89","",""
"15/03/2021 09:00:00 - 15/03/2021 10:00:00","BZN|DK2","Without Sequence","61.55","",""
"15/03/2021 10:00:00 - 15/03/2021 11:00:00","BZN|DK2","Without Sequence","55.05","",""
"15/03/2021 11:00:00 - 15/03/2021 12:00:00","BZN|DK2","Without Sequence","50.42","",""
